"gene","has_TES_binding","has_TEAD1_binding","has_promoter_DMR","is_hypermethylated","is_hypomethylated","log2FC_expression","padj_expression","is_DEG","expression_direction","regulatory_class","epigenetic_subclass"
"ENSG00000266469.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.29218659627851,0.777307477096685,FALSE,"Up","Not regulated",NA
"TSSK5P",FALSE,FALSE,FALSE,FALSE,FALSE,-0.103339455709546,0.777420147580831,FALSE,"Down","Not regulated",NA
"RPL21P21",FALSE,FALSE,FALSE,FALSE,FALSE,0.258818790570279,0.777529161556526,FALSE,"Up","Not regulated",NA
"ENSG00000248399.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.475767135166254,0.777529161556526,FALSE,"Up","Not regulated",NA
"ENSG00000223813.5",FALSE,FALSE,FALSE,FALSE,FALSE,-0.219655385543712,0.777529161556526,FALSE,"Down","Not regulated",NA
"CD72",FALSE,FALSE,FALSE,FALSE,FALSE,-0.327571651027044,0.777529161556526,FALSE,"Down","Not regulated",NA
"ENSG00000270427.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.16263090765585,0.777529161556526,FALSE,"Down","Not regulated",NA
"FAM181A",FALSE,FALSE,FALSE,FALSE,FALSE,-0.666584269664525,0.777529161556526,FALSE,"Down","Not regulated",NA
"SMIM17",FALSE,FALSE,FALSE,FALSE,FALSE,-0.224331918657184,0.777529161556526,FALSE,"Down","Not regulated",NA
"RADX",FALSE,FALSE,FALSE,FALSE,FALSE,-0.185166929113326,0.777529161556526,FALSE,"Down","Not regulated",NA
"ENSG00000231694.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.639105561785826,0.777529161556526,FALSE,"Up","Not regulated",NA
"ZBTB24",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0598855545004875,0.777573260759466,FALSE,"Down","Not regulated",NA
"ENSG00000277602.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.625623711468637,0.777573260759466,FALSE,"Up","Not regulated",NA
"ENSG00000261240.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.625623711468637,0.777573260759466,FALSE,"Up","Not regulated",NA
"ZNF248",FALSE,FALSE,FALSE,FALSE,FALSE,0.0693156715933297,0.777722925195422,FALSE,"Up","Not regulated",NA
"RPL36AP48",FALSE,FALSE,FALSE,FALSE,FALSE,-0.270315382329221,0.777851773790573,FALSE,"Down","Not regulated",NA
"ENSG00000268366.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.279287323697904,0.777851773790573,FALSE,"Up","Not regulated",NA
"ENSG00000267343.3",FALSE,FALSE,FALSE,FALSE,FALSE,-0.473063303214609,0.777861011070554,FALSE,"Down","Not regulated",NA
"RNU7-20P",FALSE,FALSE,FALSE,FALSE,FALSE,0.744432221186947,0.777903296110302,FALSE,"Up","Not regulated",NA
"C2orf88",FALSE,FALSE,FALSE,FALSE,FALSE,0.0902060485453919,0.778237848316591,FALSE,"Up","Not regulated",NA
"ENSG00000238324.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.447302908236809,0.778237848316591,FALSE,"Down","Not regulated",NA
"ENSG00000260179.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.220437948699123,0.778295120252154,FALSE,"Up","Not regulated",NA
"SPDYE12",FALSE,FALSE,FALSE,FALSE,FALSE,-0.095218134161454,0.778346927919655,FALSE,"Down","Not regulated",NA
"ENSG00000278819.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.36396614501306,0.778346927919655,FALSE,"Up","Not regulated",NA
"ENSG00000259235.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.436114559586242,0.778346927919655,FALSE,"Down","Not regulated",NA
"NTHL1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.10983746726404,0.77852703734041,FALSE,"Down","Not regulated",NA
"ENSG00000286838.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.512771728123927,0.778641964393618,FALSE,"Up","Not regulated",NA
"LGALS9",FALSE,FALSE,TRUE,TRUE,FALSE,-0.0675325839372365,0.778641964393618,FALSE,"Down","Not regulated",NA
"ENSG00000229567.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.304755282348517,0.778643264160764,FALSE,"Up","Not regulated",NA
"ENSG00000236123.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.281858836927907,0.778643264160764,FALSE,"Up","Not regulated",NA
"ENSG00000290556.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.196027013695746,0.778665244037611,FALSE,"Up","Not regulated",NA
"ADCY5",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0979428745001097,0.778678317780463,FALSE,"Down","Not regulated",NA
"SLC17A8",FALSE,FALSE,FALSE,FALSE,FALSE,-0.405553130119537,0.778678317780463,FALSE,"Down","Not regulated",NA
"ENSG00000259609.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.472727273213219,0.778678317780463,FALSE,"Down","Not regulated",NA
"TRMT13",FALSE,FALSE,FALSE,FALSE,FALSE,-0.072151601614254,0.778826197827999,FALSE,"Down","Not regulated",NA
"MCMDC2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.1854486439715,0.778872534034092,FALSE,"Down","Not regulated",NA
"ENSG00000262870.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.253713864626318,0.778872534034092,FALSE,"Down","Not regulated",NA
"ENSG00000289839.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.568588572287284,0.778874779315589,FALSE,"Up","Not regulated",NA
"NPPA",FALSE,FALSE,TRUE,TRUE,FALSE,0.232326999479509,0.779014432305726,FALSE,"Up","Not regulated",NA
"KRT86",FALSE,FALSE,FALSE,FALSE,FALSE,0.190630189914867,0.779014432305726,FALSE,"Up","Not regulated",NA
"ENSG00000228506.4",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0757905759427109,0.77904618656014,FALSE,"Down","Not regulated",NA
"TSPAN9-IT1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.287609994377914,0.77904618656014,FALSE,"Down","Not regulated",NA
"RN7SL434P",FALSE,FALSE,FALSE,FALSE,FALSE,-0.216644820298232,0.779096677262605,FALSE,"Down","Not regulated",NA
"CSRP2",FALSE,TRUE,FALSE,FALSE,FALSE,-0.0879014860288371,0.779168108386792,FALSE,"Down","Not regulated",NA
"PHF12",FALSE,FALSE,TRUE,TRUE,FALSE,-0.0521874394278834,0.779168108386792,FALSE,"Down","Not regulated",NA
"HLCS",FALSE,FALSE,TRUE,TRUE,FALSE,0.0575759674402705,0.779168108386792,FALSE,"Up","Not regulated",NA
"HTATIP2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.408490435290397,0.779279027329025,FALSE,"Down","Not regulated",NA
"ENSG00000271547.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.479144894550554,0.779284847032959,FALSE,"Up","Not regulated",NA
"TRPM1",TRUE,TRUE,TRUE,TRUE,FALSE,-1.75763563622847,0.779362193492879,FALSE,"Down","Poised (bound + methylated)",NA
"RPL34P7",FALSE,FALSE,FALSE,FALSE,FALSE,-0.607472426468809,0.779383777622854,FALSE,"Down","Not regulated",NA
"GPR17",FALSE,FALSE,FALSE,FALSE,FALSE,0.352214213958164,0.779383777622854,FALSE,"Up","Not regulated",NA
"ENSG00000217325.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.572689146581115,0.779505168387992,FALSE,"Down","Not regulated",NA
"SERF1A",FALSE,FALSE,FALSE,FALSE,FALSE,0.140326505331669,0.779709814045989,FALSE,"Up","Not regulated",NA
"ENSG00000225880.6",FALSE,FALSE,FALSE,FALSE,FALSE,0.114291479309013,0.779755078156584,FALSE,"Up","Not regulated",NA
"FBXO46",FALSE,FALSE,FALSE,FALSE,FALSE,0.0703049341238789,0.779755078156584,FALSE,"Up","Not regulated",NA
"LOC105372990",FALSE,FALSE,FALSE,FALSE,FALSE,-0.31572553577167,0.779755078156584,FALSE,"Down","Not regulated",NA
"ENSG00000289063.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.373079818023241,0.779870382166943,FALSE,"Up","Not regulated",NA
"POU5F1B",FALSE,FALSE,FALSE,FALSE,FALSE,0.306166250208906,0.779870382166943,FALSE,"Up","Not regulated",NA
"ZDHHC24",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0643228055959993,0.779870382166943,FALSE,"Down","Not regulated",NA
"ENSG00000249055.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.57596703301479,0.779872865415846,FALSE,"Down","Not regulated",NA
"ENSG00000219532.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.708339083978188,0.779872865415846,FALSE,"Up","Not regulated",NA
"TMEM202",FALSE,FALSE,FALSE,FALSE,FALSE,0.55297394935435,0.779872865415846,FALSE,"Up","Not regulated",NA
"ENSG00000223575.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.260715737087982,0.779885606823277,FALSE,"Down","Not regulated",NA
"ENSG00000200118.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.441888402311192,0.779885606823277,FALSE,"Down","Not regulated",NA
"SRP14P3",FALSE,FALSE,FALSE,FALSE,FALSE,0.232541700496833,0.779885606823277,FALSE,"Up","Not regulated",NA
"ENSG00000258376.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.393624854064753,0.779899067921275,FALSE,"Up","Not regulated",NA
"ENSG00000233170.4",FALSE,FALSE,FALSE,FALSE,FALSE,-0.19772824951281,0.780080371894118,FALSE,"Down","Not regulated",NA
"RPL37P9",FALSE,FALSE,FALSE,FALSE,FALSE,0.214417316773456,0.780100460799824,FALSE,"Up","Not regulated",NA
"ENSG00000252448.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.327532513549013,0.780194162301243,FALSE,"Up","Not regulated",NA
"ENSG00000202100.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.236710548235154,0.780194162301243,FALSE,"Down","Not regulated",NA
"ENSG00000279130.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.469745600183968,0.780303247127073,FALSE,"Down","Not regulated",NA
"CAP1P2",FALSE,FALSE,FALSE,FALSE,FALSE,0.472774232845987,0.780303247127073,FALSE,"Up","Not regulated",NA
"ENSG00000273139.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.169377177848178,0.780372557230836,FALSE,"Down","Not regulated",NA
"ENSG00000229312.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.35837120052007,0.78037552166976,FALSE,"Down","Not regulated",NA
"ENSG00000263011.3",FALSE,FALSE,FALSE,FALSE,FALSE,0.341140704856252,0.78037552166976,FALSE,"Up","Not regulated",NA
"FJX1",FALSE,FALSE,FALSE,FALSE,FALSE,0.0807075401942431,0.780382849101656,FALSE,"Up","Not regulated",NA
"SNORA33",FALSE,FALSE,FALSE,FALSE,FALSE,-0.171839389854343,0.780403122317904,FALSE,"Down","Not regulated",NA
"LOC124904115",FALSE,FALSE,FALSE,FALSE,FALSE,0.317332634373355,0.780403122317904,FALSE,"Up","Not regulated",NA
"LINC01748",FALSE,FALSE,FALSE,FALSE,FALSE,0.385990071198686,0.780447359077284,FALSE,"Up","Not regulated",NA
"MIR4312",FALSE,FALSE,FALSE,FALSE,FALSE,-0.225991880524203,0.780504964060769,FALSE,"Down","Not regulated",NA
"ENSG00000238291.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.64847519447591,0.780771538302577,FALSE,"Down","Not regulated",NA
"UQCRQ",FALSE,FALSE,FALSE,FALSE,FALSE,-0.182648014534943,0.780779225181015,FALSE,"Down","Not regulated",NA
"ENSG00000236583.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.135542150847564,0.780990114465716,FALSE,"Down","Not regulated",NA
"ENSG00000260193.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.325029521420132,0.781044752960001,FALSE,"Down","Not regulated",NA
"ENSG00000230773.9",FALSE,FALSE,FALSE,FALSE,FALSE,0.377909389852609,0.78124921280103,FALSE,"Up","Not regulated",NA
"ENSG00000257438.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.260022631135483,0.781265479053057,FALSE,"Down","Not regulated",NA
"ENSG00000262766.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.168295884696376,0.781265479053057,FALSE,"Down","Not regulated",NA
"ENSG00000228423.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.206260505992215,0.781331667958182,FALSE,"Up","Not regulated",NA
"ENSG00000267108.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.282206284331741,0.78149540079907,FALSE,"Down","Not regulated",NA
"ENSG00000279665.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.224185720812873,0.781505355746528,FALSE,"Down","Not regulated",NA
"ENSG00000287778.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.221873282861476,0.781585048822839,FALSE,"Down","Not regulated",NA
"TFAM",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0720014688828063,0.781591002884175,FALSE,"Down","Not regulated",NA
"ZNF267",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0799239758886362,0.781770081329602,FALSE,"Down","Not regulated",NA
"RPL7AP10",FALSE,FALSE,FALSE,FALSE,FALSE,0.149425636333023,0.781770081329602,FALSE,"Up","Not regulated",NA
"TAS2R3",FALSE,FALSE,FALSE,FALSE,FALSE,-0.106586829313489,0.781806604903609,FALSE,"Down","Not regulated",NA
"PSMC5",FALSE,FALSE,TRUE,TRUE,FALSE,-0.0770704547758717,0.782001974877704,FALSE,"Down","Not regulated",NA
"IL6R-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.552442427926184,0.782014492229866,FALSE,"Down","Not regulated",NA
"CUL1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0608265034332504,0.782025314814265,FALSE,"Down","Not regulated",NA
"ENSG00000225078.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.144328648315408,0.782025314814265,FALSE,"Up","Not regulated",NA
"ELP4",TRUE,FALSE,FALSE,FALSE,FALSE,-0.0684845324141757,0.782025314814265,FALSE,"Down","Not regulated",NA
"POLR3A",FALSE,TRUE,TRUE,TRUE,FALSE,0.052027669483614,0.782086787885495,FALSE,"Up","Poised (bound + methylated)",NA
"LOC105373289",FALSE,FALSE,TRUE,TRUE,FALSE,0.195254367931047,0.782107876358015,FALSE,"Up","Not regulated",NA
"ENSG00000227516.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.242893504289226,0.782107876358015,FALSE,"Up","Not regulated",NA
"TMEM120A",FALSE,FALSE,TRUE,TRUE,FALSE,-0.0949703255494644,0.782107876358015,FALSE,"Down","Not regulated",NA
"ENSG00000181097.5",FALSE,FALSE,FALSE,FALSE,FALSE,-0.137655638833967,0.782107876358015,FALSE,"Down","Not regulated",NA
"LYZ",FALSE,FALSE,FALSE,FALSE,FALSE,-0.70026958541731,0.782107876358015,FALSE,"Down","Not regulated",NA
"ENSG00000257956.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.372197449691077,0.782107876358015,FALSE,"Down","Not regulated",NA
"ENSG00000285531.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.230479240622289,0.782107876358015,FALSE,"Up","Not regulated",NA
"ANKRD35",FALSE,FALSE,FALSE,FALSE,FALSE,-0.315028228680092,0.782163698353325,FALSE,"Down","Not regulated",NA
"ENSG00000176933.5",FALSE,FALSE,FALSE,FALSE,FALSE,-0.133980139179144,0.782232502755976,FALSE,"Down","Not regulated",NA
"LGALS9C",FALSE,FALSE,FALSE,FALSE,FALSE,0.388729327380189,0.782232502755976,FALSE,"Up","Not regulated",NA
"ENSG00000270248.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.386363543851857,0.782232502755976,FALSE,"Up","Not regulated",NA
"ENSG00000273765.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.698983237136385,0.782243799803822,FALSE,"Up","Not regulated",NA
"RFX4",FALSE,TRUE,FALSE,FALSE,FALSE,0.197791297371102,0.782243799803822,FALSE,"Up","Not regulated",NA
"C14orf119",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0915848495039873,0.782243799803822,FALSE,"Down","Not regulated",NA
"ENSG00000262810.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.205923251242327,0.782243799803822,FALSE,"Up","Not regulated",NA
"ENSG00000228007.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.329989578272358,0.782243799803822,FALSE,"Up","Not regulated",NA
"ENSG00000273866.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.334046052917165,0.78247495977853,FALSE,"Up","Not regulated",NA
"SPTY2D1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0589453980122364,0.782562177262891,FALSE,"Down","Not regulated",NA
"ENSG00000231953.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.566545178946966,0.782563896824961,FALSE,"Up","Not regulated",NA
"SCARNA18B",FALSE,FALSE,FALSE,FALSE,FALSE,-0.357900543354017,0.782563896824961,FALSE,"Down","Not regulated",NA
"LNC-LBCS",FALSE,TRUE,FALSE,FALSE,FALSE,0.0944260384029942,0.782563896824961,FALSE,"Up","Not regulated",NA
"RAET1G",FALSE,FALSE,FALSE,FALSE,FALSE,0.163419493890604,0.782563896824961,FALSE,"Up","Not regulated",NA
"NUTM1",FALSE,FALSE,FALSE,FALSE,FALSE,0.406798724715005,0.782563896824961,FALSE,"Up","Not regulated",NA
"ENSG00000227702.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.562303782064542,0.782563896824961,FALSE,"Down","Not regulated",NA
"GATD3",FALSE,FALSE,FALSE,FALSE,FALSE,-0.359443838416557,0.782563896824961,FALSE,"Down","Not regulated",NA
"ENSG00000286613.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.171322505820227,0.782681007486329,FALSE,"Up","Not regulated",NA
"ADNP",FALSE,FALSE,FALSE,FALSE,FALSE,0.0482421154105982,0.782681007486329,FALSE,"Up","Not regulated",NA
"LYNX1",FALSE,FALSE,TRUE,TRUE,FALSE,-0.113543026608438,0.782779906746882,FALSE,"Down","Not regulated",NA
"ENSG00000236132.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.338586230970681,0.782831347286288,FALSE,"Down","Not regulated",NA
"LOC93463",FALSE,FALSE,TRUE,TRUE,FALSE,0.279212840205721,0.782848897868606,FALSE,"Up","Not regulated",NA
"MIR548L",FALSE,FALSE,FALSE,FALSE,FALSE,0.377214669083871,0.782848897868606,FALSE,"Up","Not regulated",NA
"ENSG00000289412.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.515684071858362,0.782887000319114,FALSE,"Down","Not regulated",NA
"ENSG00000246067.10",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0619183722381389,0.782923671112055,FALSE,"Down","Not regulated",NA
"ZNF324B",FALSE,FALSE,FALSE,FALSE,FALSE,0.0847626034918496,0.782923671112055,FALSE,"Up","Not regulated",NA
"ENSG00000226048.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.269299337686571,0.782923671112055,FALSE,"Down","Not regulated",NA
"FSHR",FALSE,FALSE,FALSE,FALSE,FALSE,-0.568617424949323,0.782957279821484,FALSE,"Down","Not regulated",NA
"MIR6753",FALSE,FALSE,FALSE,FALSE,FALSE,-0.438973653936337,0.782957279821484,FALSE,"Down","Not regulated",NA
"ZNF296",FALSE,FALSE,FALSE,FALSE,FALSE,-0.226866262581313,0.782997569748679,FALSE,"Down","Not regulated",NA
"SLC16A6",FALSE,FALSE,FALSE,FALSE,FALSE,0.136845468207063,0.783059306691651,FALSE,"Up","Not regulated",NA
"ENSG00000235288.3",FALSE,FALSE,FALSE,FALSE,FALSE,0.569427039369578,0.783109313987502,FALSE,"Up","Not regulated",NA
"RNY1P14",FALSE,FALSE,FALSE,FALSE,FALSE,0.594178946262909,0.783293812406259,FALSE,"Up","Not regulated",NA
"CCDC73",FALSE,FALSE,TRUE,TRUE,FALSE,0.170740370147978,0.783352481086906,FALSE,"Up","Not regulated",NA
"RPL18AP3",FALSE,FALSE,FALSE,FALSE,FALSE,0.17282980184237,0.783352481086906,FALSE,"Up","Not regulated",NA
"ENSG00000272509.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.298789147572827,0.783359395855288,FALSE,"Down","Not regulated",NA
"ENSG00000231903.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.671101775570434,0.783360759626481,FALSE,"Up","Not regulated",NA
"ENSG00000280103.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.543039459327741,0.783431891960634,FALSE,"Down","Not regulated",NA
"OFD1",FALSE,FALSE,FALSE,FALSE,FALSE,0.0527646178580707,0.783437380633654,FALSE,"Up","Not regulated",NA
"ENSG00000289123.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.272864412127808,0.783697155080131,FALSE,"Up","Not regulated",NA
"ENSG00000230849.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.561459150203263,0.783800178296443,FALSE,"Up","Not regulated",NA
"ENSG00000256167.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.561459150203263,0.783800178296443,FALSE,"Up","Not regulated",NA
"ENSG00000279926.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.203762131768641,0.783910275957462,FALSE,"Down","Not regulated",NA
"EMC1-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,0.171341146023696,0.783926256609691,FALSE,"Up","Not regulated",NA
"CYP8B1",FALSE,FALSE,FALSE,FALSE,FALSE,0.551500393987329,0.7839684442956,FALSE,"Up","Not regulated",NA
"ENSG00000258699.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.545620415098949,0.7839684442956,FALSE,"Down","Not regulated",NA
"ENSG00000270781.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.291098704749555,0.7839684442956,FALSE,"Down","Not regulated",NA
"OR7D2",FALSE,FALSE,FALSE,FALSE,FALSE,0.551500393987329,0.7839684442956,FALSE,"Up","Not regulated",NA
"ENSG00000252615.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.289915666778507,0.783985090183812,FALSE,"Down","Not regulated",NA
"POLL",FALSE,FALSE,FALSE,FALSE,FALSE,0.059734759214897,0.784007319916516,FALSE,"Up","Not regulated",NA
"RN7SL403P",FALSE,FALSE,FALSE,FALSE,FALSE,0.384803549826133,0.784122909158958,FALSE,"Up","Not regulated",NA
"RNU6-344P",FALSE,FALSE,FALSE,FALSE,FALSE,0.27062742481169,0.78414515381313,FALSE,"Up","Not regulated",NA
"ENSG00000234281.5",FALSE,FALSE,FALSE,FALSE,FALSE,0.150784867941945,0.784429115538693,FALSE,"Up","Not regulated",NA
"TSPOAP1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.275666905271995,0.784429115538693,FALSE,"Down","Not regulated",NA
"ENSG00000284882.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.237859210776585,0.784514388591396,FALSE,"Up","Not regulated",NA
"BMP6",FALSE,FALSE,FALSE,FALSE,FALSE,-0.119178497056287,0.78470283423864,FALSE,"Down","Not regulated",NA
"ENSG00000259953.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.159545758491562,0.78470283423864,FALSE,"Up","Not regulated",NA
"ENSG00000263388.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.327230373207939,0.78470283423864,FALSE,"Down","Not regulated",NA
"ENSG00000260464.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.258100930469708,0.784793463695,FALSE,"Down","Not regulated",NA
"SRD5A2P1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.538087433508564,0.784796305746032,FALSE,"Down","Not regulated",NA
"ENSG00000250222.4",FALSE,FALSE,FALSE,FALSE,FALSE,-0.341097390641798,0.784853052977838,FALSE,"Down","Not regulated",NA
"ENSG00000271071.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.609355577708583,0.784869883763562,FALSE,"Up","Not regulated",NA
"ENSG00000248249.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.756846316482668,0.78488154220887,FALSE,"Down","Not regulated",NA
"S100Z",FALSE,TRUE,FALSE,FALSE,FALSE,0.135978349713185,0.784990620333652,FALSE,"Up","Not regulated",NA
"CREG2",FALSE,FALSE,FALSE,FALSE,FALSE,0.110104761536733,0.785193900945892,FALSE,"Up","Not regulated",NA
"ENSG00000234459.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.20296500841884,0.785193900945892,FALSE,"Up","Not regulated",NA
"RPL12",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0923426505980043,0.785193900945892,FALSE,"Down","Not regulated",NA
"ZNF844",FALSE,FALSE,TRUE,TRUE,FALSE,0.0687143105834641,0.785193900945892,FALSE,"Up","Not regulated",NA
"BOD1",FALSE,FALSE,FALSE,FALSE,FALSE,0.0828923545272048,0.785239763965867,FALSE,"Up","Not regulated",NA
"RPL26P19",FALSE,FALSE,FALSE,FALSE,FALSE,0.296458066097747,0.785668401389233,FALSE,"Up","Not regulated",NA
"ENSG00000289378.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.136871050157175,0.785668401389233,FALSE,"Up","Not regulated",NA
"TSPAN12",FALSE,FALSE,FALSE,FALSE,FALSE,-0.350531415489892,0.785827785185858,FALSE,"Down","Not regulated",NA
"ENSG00000231378.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.292165200777872,0.785848450597993,FALSE,"Up","Not regulated",NA
"LINC01765",FALSE,FALSE,FALSE,FALSE,FALSE,-0.649113289840866,0.785860350551183,FALSE,"Down","Not regulated",NA
"ENSG00000276997.4",FALSE,FALSE,FALSE,FALSE,FALSE,-0.233476497821084,0.785860350551183,FALSE,"Down","Not regulated",NA
"ENSG00000250214.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.377482749871643,0.785860350551183,FALSE,"Down","Not regulated",NA
"ENSG00000233292.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.645532073085515,0.785860350551183,FALSE,"Down","Not regulated",NA
"RPSAP74",FALSE,FALSE,FALSE,FALSE,FALSE,0.320008086938557,0.785989802412416,FALSE,"Up","Not regulated",NA
"POLR2LP1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.425710947449211,0.78600124950044,FALSE,"Down","Not regulated",NA
"CMKLR2",TRUE,FALSE,TRUE,TRUE,FALSE,-0.209498667826911,0.786175244080358,FALSE,"Down","Poised (bound + methylated)",NA
"ENSG00000272209.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.498401402503692,0.786340367507381,FALSE,"Down","Not regulated",NA
"ENSG00000243094.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.286903981071764,0.786340367507381,FALSE,"Up","Not regulated",NA
"LOC100294145",FALSE,FALSE,TRUE,TRUE,FALSE,0.09242641599625,0.786402789774413,FALSE,"Up","Not regulated",NA
"ENSG00000258626.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.334338438965634,0.786402789774413,FALSE,"Up","Not regulated",NA
"HLA-DMB",FALSE,FALSE,FALSE,FALSE,FALSE,0.363133399398893,0.786461474199588,FALSE,"Up","Not regulated",NA
"ENSG00000219693.3",FALSE,FALSE,FALSE,FALSE,FALSE,0.705184535047421,0.786461474199588,FALSE,"Up","Not regulated",NA
"FBXW7",TRUE,FALSE,FALSE,FALSE,FALSE,-0.0586053220179567,0.786477788545331,FALSE,"Down","Not regulated",NA
"SNORD100",FALSE,FALSE,FALSE,FALSE,FALSE,-0.2189190442681,0.786477788545331,FALSE,"Down","Not regulated",NA
"ENSG00000289876.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.536764989411357,0.786477788545331,FALSE,"Down","Not regulated",NA
"LOC100419046",FALSE,FALSE,FALSE,FALSE,FALSE,-0.11554521943673,0.786512374241208,FALSE,"Down","Not regulated",NA
"LOC124900180",FALSE,FALSE,FALSE,FALSE,FALSE,-0.150372047387608,0.786512374241208,FALSE,"Down","Not regulated",NA
