"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","is_significant","ensembl_id","gene_symbol","tes_bound","tead1_bound"
"ENSG00000115425.14",285.461957010961,1.14284197938226,0.177603556096358,6.4347922108171,1.23642356582437e-10,1.27850336937359e-09,TRUE,"ENSG00000115425","PECR",FALSE,TRUE
"ENSG00000120647.10",175.05847624519,1.248247212777,0.194230137115884,6.42664022850508,1.30455078927134e-10,1.34689912492307e-09,TRUE,"ENSG00000120647","CCDC77",FALSE,TRUE
"ENSG00000021826.18",272.111113427252,-1.00624215066072,0.15662124022418,-6.42468511435892,1.32142766169637e-10,1.3639092923884e-09,TRUE,"ENSG00000021826","CPS1",FALSE,TRUE
"ENSG00000203805.11",41.4186245320749,-2.07621563923357,0.323936480356083,-6.40932949864529,1.46161002183817e-10,1.50357265965472e-09,TRUE,"ENSG00000203805","PLPP4",FALSE,TRUE
"ENSG00000090863.12",5535.56883266381,0.7136450460469,0.111574373817916,6.39613758632008,1.59356424880628e-10,1.63288658833942e-09,TRUE,"ENSG00000090863","GLG1",FALSE,TRUE
"ENSG00000012822.16",789.281725206226,0.949500655225935,0.149194384134968,6.36418495730357,1.96329446176347e-10,1.99608459374982e-09,TRUE,"ENSG00000012822","CALCOCO1",FALSE,TRUE
"ENSG00000089041.17",48.5853650806092,-1.86463587492936,0.29304699976215,-6.36292429693113,1.97948268691141e-10,2.01133915372441e-09,TRUE,"ENSG00000089041","P2RX7",FALSE,TRUE
"ENSG00000177556.12",371.329172032915,1.04513772698564,0.164387250320298,6.35777850745273,2.04692326800006e-10,2.07551909156496e-09,TRUE,"ENSG00000177556","ATOX1",FALSE,TRUE
"ENSG00000058729.11",186.927080828753,-1.32057540431379,0.207836664636126,-6.35390972341581,2.09910055014641e-10,2.12652095101024e-09,TRUE,"ENSG00000058729","RIOK2",FALSE,TRUE
"ENSG00000197969.14",2380.51173753631,-0.822998160303135,0.12985323561047,-6.33791030646279,2.32902337641742e-10,2.34963665132601e-09,TRUE,"ENSG00000197969","VPS13A",FALSE,TRUE
"ENSG00000135776.5",267.227947719172,-1.16905315122759,0.184813126120089,-6.3255958912137,2.52257194026557e-10,2.53811385269374e-09,TRUE,"ENSG00000135776","ABCB10",FALSE,TRUE
"ENSG00000068650.19",424.803158050716,0.93283007574135,0.14748584439187,6.32487869997081,2.53431584362709e-10,2.5491750244692e-09,TRUE,"ENSG00000068650","ATP11A",FALSE,TRUE
"ENSG00000168090.10",814.004257810333,-1.13777379388411,0.179972522836766,-6.32193057001296,2.58315447682014e-10,2.59676209732544e-09,TRUE,"ENSG00000168090","COPS6",FALSE,TRUE
"ENSG00000096872.17",646.084853962587,0.871025366471492,0.137954052641011,6.31388023618346,2.72124561369861e-10,2.72750873432029e-09,TRUE,"ENSG00000096872","IFT74",FALSE,TRUE
"ENSG00000035141.9",272.683320821048,-1.33300539997014,0.211228701423665,-6.3107209909723,2.77738509634276e-10,2.77967639813114e-09,TRUE,"ENSG00000035141","FAM136A",FALSE,TRUE
"ENSG00000177692.13",58.8104121086851,1.79239640047414,0.285086395562081,6.28720425939729,3.23233972945988e-10,3.21135173823613e-09,TRUE,"ENSG00000177692","DNAJC28",FALSE,TRUE
"ENSG00000140750.17",837.00614081139,-0.845429797834784,0.134481002546816,-6.28661135642911,3.24470300869226e-10,3.22175012567257e-09,TRUE,"ENSG00000140750","ARHGAP17",FALSE,TRUE
"ENSG00000162551.14",25.3646488701031,4.93475145938259,0.78513665053454,6.28521347974636,3.2740347332355e-10,3.24897492896709e-09,TRUE,"ENSG00000162551","ALPL",FALSE,TRUE
"ENSG00000117298.16",2406.27275460667,-0.765128660439095,0.121865066269167,-6.27849049660492,3.41875921151229e-10,3.38468122694985e-09,TRUE,"ENSG00000117298","ECE1",FALSE,TRUE
"ENSG00000290862.1",77.419967297509,1.59079508648646,0.253491957392853,6.27552488389641,3.48456741711381e-10,3.44581618703121e-09,TRUE,"ENSG00000290862","NMRAL2P",FALSE,TRUE
"ENSG00000183570.17",23.5349623298379,4.22845561125405,0.674626243803649,6.2678492722331,3.6606885935587e-10,3.61261679680424e-09,TRUE,"ENSG00000183570","PCBP3",FALSE,TRUE
"ENSG00000011376.12",898.421791929767,0.790305173387759,0.126276632197946,6.25852273403137,3.88641249427443e-10,3.8253740830343e-09,TRUE,"ENSG00000011376","LARS2",FALSE,TRUE
"ENSG00000119318.13",2703.0848994926,-0.907719586011284,0.145154164031458,-6.25348636787687,4.01389615863487e-10,3.94742399295047e-09,TRUE,"ENSG00000119318","RAD23B",FALSE,TRUE
"ENSG00000107201.11",1512.50844652761,-0.993103362571988,0.158862904512207,-6.2513232124349,4.06989618617952e-10,4.00018037187922e-09,TRUE,"ENSG00000107201","RIGI",FALSE,TRUE
"ENSG00000181826.10",734.085371637835,0.815843997420874,0.130686572484471,6.24275303813495,4.29935449361324e-10,4.21838455918702e-09,TRUE,"ENSG00000181826","RELL1",FALSE,TRUE
"ENSG00000111199.12",23.9154362956168,3.96071704372377,0.635203306115775,6.23535332009414,4.50759542096166e-10,4.41250724089988e-09,TRUE,"ENSG00000111199","TRPV4",FALSE,TRUE
"ENSG00000226312.7",123.733410423826,-1.38053620112812,0.22175732505999,-6.22543675053196,4.80216358432381e-10,4.68870056430903e-09,TRUE,"ENSG00000226312","CFLAR-AS1",FALSE,TRUE
"ENSG00000171388.12",247.396377824821,-1.11333876169746,0.17938034242224,-6.20658176176738,5.41494546173745e-10,5.27034004138389e-09,TRUE,"ENSG00000171388","APLN",FALSE,TRUE
"ENSG00000157617.17",631.191052850077,-0.802086162110844,0.129443146752589,-6.19643590435818,5.77560334506162e-10,5.60690752858111e-09,TRUE,"ENSG00000157617","C2CD2",FALSE,TRUE
"ENSG00000117245.13",69.7351370332356,1.67766283235736,0.270972340431736,6.19126966864723,5.96815015238827e-10,5.78564766836619e-09,TRUE,"ENSG00000117245","KIF17",FALSE,TRUE
"ENSG00000169607.13",316.945269928121,-1.181858321254,0.191047529470646,-6.1862004943413,6.1631612572937e-10,5.9660946590981e-09,TRUE,"ENSG00000169607","CKAP2L",FALSE,TRUE
"ENSG00000186081.12",26.7254531415533,5.47417056876498,0.886649992173977,6.1739926883018,6.65866215714936e-10,6.42560898164913e-09,TRUE,"ENSG00000186081","KRT5",FALSE,TRUE
"ENSG00000171867.18",2494.30394996732,-1.07731937205294,0.174514331437185,-6.17324298343206,6.69032697437713e-10,6.45249933746856e-09,TRUE,"ENSG00000171867","PRNP",FALSE,TRUE
"ENSG00000188343.14",371.450702056909,-0.929969870584458,0.15083227742929,-6.16558926533762,7.02211421870488e-10,6.75331754759251e-09,TRUE,"ENSG00000188343","CIBAR1",FALSE,TRUE
"ENSG00000109255.11",21.7849282001857,-3.37539491932285,0.548683015497463,-6.151812292317,7.66025093666121e-10,7.33587267596583e-09,TRUE,"ENSG00000109255","NMU",FALSE,TRUE
"ENSG00000138835.24",778.44418102876,-1.01613355138191,0.165185119563626,-6.15148358439463,7.6761472603499e-10,7.3490239610926e-09,TRUE,"ENSG00000138835","RGS3",FALSE,TRUE
"ENSG00000168917.9",279.678652175362,-1.0408516301073,0.169552388305285,-6.13882022253329,8.31365867025094e-10,7.93031052263644e-09,TRUE,"ENSG00000168917","SLC35G2",FALSE,TRUE
"ENSG00000171811.14",51.7395673362966,1.94303682278006,0.31674095552239,6.13446663244251,8.54453750835805e-10,8.14139831932416e-09,TRUE,"ENSG00000171811","CFAP46",FALSE,TRUE
"ENSG00000122547.12",287.996467121793,0.950224906128805,0.155289087266351,6.11907071421563,9.41226319956574e-10,8.9331029998002e-09,TRUE,"ENSG00000122547","EEPD1",FALSE,TRUE
"ENSG00000167680.17",386.751136606826,-0.96194540804605,0.157323263945036,-6.11445112391085,9.68898589599408e-10,9.18290940053368e-09,TRUE,"ENSG00000167680","SEMA6B",FALSE,TRUE
"ENSG00000111666.11",418.465410478295,-0.934628693446058,0.153131918208677,-6.10342183640914,1.03821352056429e-09,9.80156666662805e-09,TRUE,"ENSG00000111666","CHPT1",FALSE,TRUE
"ENSG00000136717.15",509.69162372015,-0.847418650133627,0.138844533855188,-6.10336342817406,1.03859316327258e-09,9.80242638789745e-09,TRUE,"ENSG00000136717","BIN1",FALSE,TRUE
"ENSG00000226328.8",144.557730227318,1.16883813224027,0.192035371028775,6.08657731114089,1.15349970558432e-09,1.08537612186394e-08,TRUE,"ENSG00000226328","NUP50-DT",FALSE,TRUE
"ENSG00000179776.20",45.8077276500094,-1.87336160635365,0.308472142853493,-6.07303333462884,1.25516387039533e-09,1.17875052113875e-08,TRUE,"ENSG00000179776","CDH5",FALSE,TRUE
"ENSG00000166436.18",832.725997534807,0.790924954692751,0.130244647628933,6.07261003881018,1.25847804671928e-09,1.18153627117083e-08,TRUE,"ENSG00000166436","TRIM66",FALSE,TRUE
"ENSG00000255302.5",1322.07866812775,-1.25448640314166,0.206743359400833,-6.067843759419,1.29638926674921e-09,1.21578549455928e-08,TRUE,"ENSG00000255302","EID1",FALSE,TRUE
"ENSG00000133131.15",260.26068420192,-1.04083484396923,0.171584678533579,-6.06601272831907,1.31124743224353e-09,1.22870214561236e-08,TRUE,"ENSG00000133131","MORC4",FALSE,TRUE
"ENSG00000132182.13",1486.74398257172,-0.703064047560731,0.116131231999328,-6.05404795468632,1.41250530848494e-09,1.31913304006967e-08,TRUE,"ENSG00000132182","NUP210",FALSE,TRUE
"ENSG00000130783.14",97.8544274705338,1.41852184205812,0.234383156587782,6.05214923593218,1.42925965728498e-09,1.33339994613172e-08,TRUE,"ENSG00000130783","CCDC62",FALSE,TRUE
"ENSG00000087460.29",19453.0009538606,0.889662473015864,0.147295338769048,6.03999067757884,1.5412313202085e-09,1.43353081831441e-08,TRUE,"ENSG00000087460","GNAS",FALSE,TRUE
"ENSG00000237512.7",27.7025286651626,2.8076974830341,0.465288591237015,6.03431404920021,1.59639336980333e-09,1.48361942504732e-08,TRUE,"ENSG00000237512","UNC5B-AS1",FALSE,TRUE
"ENSG00000164916.11",3125.83740278096,-0.872555985465787,0.144698118878942,-6.03018195554974,1.63775178427637e-09,1.51956166643812e-08,TRUE,"ENSG00000164916","FOXK1",FALSE,TRUE
"ENSG00000173706.15",3763.77537387446,0.720709501316771,0.119989900747225,6.00641801375471,1.89666814659293e-09,1.74785739564483e-08,TRUE,"ENSG00000173706","HEG1",FALSE,TRUE
"ENSG00000069509.6",104.411411934632,-1.67764760127835,0.279522383751792,-6.00183634226609,1.95098298413566e-09,1.79644863120412e-08,TRUE,"ENSG00000069509","FUNDC1",FALSE,TRUE
"ENSG00000133030.22",5334.65494120699,-0.729079082694122,0.121486898526112,-6.0012980127023,1.95746341033662e-09,1.80192729328765e-08,TRUE,"ENSG00000133030","MPRIP",FALSE,TRUE
"ENSG00000114450.11",770.99738495405,-0.781701404598006,0.130716856834392,-5.98011169736405,2.22984664552383e-09,2.04270309749605e-08,TRUE,"ENSG00000114450","GNB4",FALSE,TRUE
"ENSG00000065526.13",3358.14553530505,-0.739275182858568,0.12369166630961,-5.9767582159343,2.27621640618575e-09,2.08250121747252e-08,TRUE,"ENSG00000065526","SPEN",FALSE,TRUE
"ENSG00000234859.5",25.7331446423743,3.28653765904505,0.550159616299762,5.97378935435045,2.31805074060669e-09,2.11836286136476e-08,TRUE,"ENSG00000234859","LOC100505782",FALSE,TRUE
"ENSG00000089159.17",928.442829538927,-0.887185976256863,0.148576715450722,-5.97123158609005,2.35469212716339e-09,2.1501124240722e-08,TRUE,"ENSG00000089159","PXN",FALSE,TRUE
"ENSG00000119138.5",1004.18323746496,-0.755664243624545,0.126753868988544,-5.96166609867226,2.49678942949619e-09,2.27619278961692e-08,TRUE,"ENSG00000119138","KLF9",FALSE,TRUE
"ENSG00000114374.13",1044.72769951946,-0.768400647323417,0.128926103938022,-5.96000828267333,2.52225148958676e-09,2.29693937260813e-08,TRUE,"ENSG00000114374","USP9Y",FALSE,TRUE
"ENSG00000102385.13",115.114318519686,1.34885254564119,0.226398533915713,5.95786784619092,2.55550031418242e-09,2.32597091833195e-08,TRUE,"ENSG00000102385","DRP2",FALSE,TRUE
"ENSG00000110075.15",2775.81419306279,-0.668426554527185,0.112245688683622,-5.95503098930798,2.6002255508415e-09,2.36477808597012e-08,TRUE,"ENSG00000110075","PPP6R3",FALSE,TRUE
"ENSG00000168216.13",944.052054553927,0.979616353521818,0.164754625673093,5.94591107545337,2.74923374936903e-09,2.49494982630423e-08,TRUE,"ENSG00000168216","LMBRD1",FALSE,TRUE
"ENSG00000122965.11",610.41141874529,0.825692964750079,0.138872815187974,5.94567744329549,2.75315822403685e-09,2.49717699743882e-08,TRUE,"ENSG00000122965","RBM19",FALSE,TRUE
"ENSG00000095397.17",689.522740782914,0.794259789503952,0.133603004835032,5.94492459570557,2.76584145486469e-09,2.5073419412555e-08,TRUE,"ENSG00000095397","WHRN",FALSE,TRUE
"ENSG00000224429.10",61.9701945223683,1.63370145819006,0.275110303951389,5.93835067144095,2.87903717112723e-09,2.60439772646737e-08,TRUE,"ENSG00000224429","LINC00539",FALSE,TRUE
"ENSG00000134917.10",19.0091247790234,7.31293122906011,1.23154716570345,5.93800337714475,2.88514101507411e-09,2.60852994410534e-08,TRUE,"ENSG00000134917","ADAMTS8",FALSE,TRUE
"ENSG00000101782.15",920.091210855237,-0.908157569653469,0.153436163032437,-5.91879744452082,3.24304069792825e-09,2.91968212105027e-08,TRUE,"ENSG00000101782","RIOK3",FALSE,TRUE
"ENSG00000114315.4",713.865257672184,1.0688545013238,0.180683807050783,5.9156075952251,3.30652671937893e-09,2.97447297679724e-08,TRUE,"ENSG00000114315","HES1",FALSE,TRUE
"ENSG00000198216.14",124.844057357689,1.57428276949093,0.266597794614451,5.90508549317758,3.52463919586982e-09,3.16900328759413e-08,TRUE,"ENSG00000198216","CACNA1E",FALSE,TRUE
"ENSG00000286289.1",23.473967884368,5.25342088204589,0.89000555544225,5.90268324722471,3.57636524002037e-09,3.21295885937614e-08,TRUE,"ENSG00000286289","LOC107984270",FALSE,TRUE
"ENSG00000162520.15",138.722521526008,1.14437632504601,0.194016808135715,5.89833600522647,3.67185660345783e-09,3.29526090108997e-08,TRUE,"ENSG00000162520","SYNC",FALSE,TRUE
"ENSG00000023697.13",138.230630364763,-1.25153211664175,0.212537445890899,-5.8885252497303,3.89657021767701e-09,3.49139269728443e-08,TRUE,"ENSG00000023697","DERA",FALSE,TRUE
"ENSG00000183668.18",34.4376528336461,2.25632411018678,0.383322151958785,5.88623459055761,3.95093411634125e-09,3.53730442972798e-08,TRUE,"ENSG00000183668","PSG9",FALSE,TRUE
"ENSG00000270959.2",61.5050170346004,-1.57901468292427,0.269006186359891,-5.86980806758021,4.36299931043468e-09,3.89391383543997e-08,TRUE,"ENSG00000270959","LPP-AS2",FALSE,TRUE
"ENSG00000108950.12",298.708474970379,0.978788855072015,0.166945881614554,5.86291105600227,4.54821882192068e-09,4.04011236775632e-08,TRUE,"ENSG00000108950","FAM20A",FALSE,TRUE
"ENSG00000291207.1",405.30825703143,0.912685943122217,0.156076979951647,5.84766532133674,4.98520287049419e-09,4.41097606420804e-08,TRUE,"ENSG00000291207","SEPTIN7P2",FALSE,TRUE
"ENSG00000189410.12",53.5027020414214,-1.67022534784464,0.28578194457651,-5.84440472724646,5.08382896166905e-09,4.49589956183218e-08,TRUE,"ENSG00000189410","SH2D5",FALSE,TRUE
"ENSG00000245532.11",76644.0431088839,-0.975679242772913,0.167149154828162,-5.83717724313928,5.30926080984069e-09,4.68793790456638e-08,TRUE,"ENSG00000245532","NEAT1",FALSE,TRUE
"ENSG00000172379.22",798.571845560625,-0.813022915155578,0.139441737756733,-5.83055639032527,5.52428660264313e-09,4.86515341764537e-08,TRUE,"ENSG00000172379","ARNT2",FALSE,TRUE
"ENSG00000274750.3",115.613663048537,-1.35852971398354,0.233300867972422,-5.82308041024573,5.77727411010077e-09,5.07217490234952e-08,TRUE,"ENSG00000274750","H3C6",FALSE,TRUE
"ENSG00000067225.21",49539.6571575307,-0.709007415559269,0.121771531807105,-5.82243981854797,5.79946860698428e-09,5.09034495199075e-08,TRUE,"ENSG00000067225","PKM",FALSE,TRUE
"ENSG00000064651.14",2141.02126413452,-0.739849519556303,0.127135895592323,-5.81935979692724,5.90734508092963e-09,5.18101465812077e-08,TRUE,"ENSG00000064651","SLC12A2",FALSE,TRUE
"ENSG00000128342.5",207.310457150387,-1.01180189010529,0.174171478353581,-5.80922835167797,6.27614378417922e-09,5.49029235284573e-08,TRUE,"ENSG00000128342","LIF",FALSE,TRUE
"ENSG00000149403.13",313.336278118456,0.958316875127941,0.165110610450674,5.80409019451984,6.47164351501287e-09,5.65548718595208e-08,TRUE,"ENSG00000149403","GRIK4",FALSE,TRUE
"ENSG00000170100.14",443.268138965723,0.829318259717172,0.143111603996102,5.79490576976384,6.83595522500933e-09,5.96618003810681e-08,TRUE,"ENSG00000170100","ZNF778",FALSE,TRUE
"ENSG00000176170.14",385.847233758793,0.903920399048113,0.156024615380534,5.79344737907869,6.89560974020239e-09,6.0136090283747e-08,TRUE,"ENSG00000176170","SPHK1",FALSE,TRUE
"ENSG00000130304.17",1035.35417901077,-0.769845516109802,0.132896056090052,-5.79283944730567,6.92062602648464e-09,6.0307805250803e-08,TRUE,"ENSG00000130304","SLC27A1",FALSE,TRUE
"ENSG00000169379.17",617.506727360559,-0.828235225515595,0.143518219147297,-5.77094135111551,7.88299098828843e-09,6.81520585111177e-08,TRUE,"ENSG00000169379","ARL13B",FALSE,TRUE
"ENSG00000128294.16",256.207397654045,1.00229796256582,0.173761637680724,5.76823501403384,8.01060453489182e-09,6.91673143978661e-08,TRUE,"ENSG00000128294","TPST2",FALSE,TRUE
"ENSG00000178209.17",16141.7301201404,-0.842506969723312,0.146204308913658,-5.76253173373201,8.28614567751299e-09,7.14193850225225e-08,TRUE,"ENSG00000178209","PLEC",FALSE,TRUE
"ENSG00000124198.10",3157.91535968114,0.625382234192178,0.108570394962355,5.7601543626052,8.40370469863644e-09,7.23591992910729e-08,TRUE,"ENSG00000124198","ARFGEF2",FALSE,TRUE
"ENSG00000100065.15",186.981382189118,-1.03698860941304,0.180201013035173,-5.75462141941805,8.68361738555151e-09,7.47125418825769e-08,TRUE,"ENSG00000100065","CARD10",FALSE,TRUE
"ENSG00000182752.10",865.44790496668,-0.785550800491129,0.136743868940311,-5.74468754305924,9.20908772185677e-09,7.89735651946556e-08,TRUE,"ENSG00000182752","PAPPA",FALSE,TRUE
"ENSG00000182957.16",429.29050294041,-0.844761610442553,0.147181436853524,-5.73959344671481,9.49041047892852e-09,8.11811289721088e-08,TRUE,"ENSG00000182957","SPATA13",FALSE,TRUE
"ENSG00000160789.24",4786.63070874197,-0.717307450390405,0.125613320348075,-5.71044096599585,1.12683820113384e-08,9.54762784138546e-08,TRUE,"ENSG00000160789","LMNA",FALSE,TRUE
"ENSG00000155957.19",108.062408895465,-1.27894092636278,0.224182025327958,-5.70492181294108,1.16396505249323e-08,9.85223370662878e-08,TRUE,"ENSG00000155957","TMBIM4",FALSE,TRUE
"ENSG00000166295.9",713.30021729592,-0.926476694243431,0.162461028670792,-5.70276269837503,1.17881038478809e-08,9.97305881705652e-08,TRUE,"ENSG00000166295","ANAPC16",FALSE,TRUE
"ENSG00000167118.11",652.273214430424,0.956605588222189,0.167871660355072,5.69843406682723,1.20912877522466e-08,1.02117568962783e-07,TRUE,"ENSG00000167118","URM1",FALSE,TRUE
"ENSG00000187790.12",289.504166226406,-0.889805762087061,0.15616039728917,-5.69802445135537,1.21203671495457e-08,1.02337715967131e-07,TRUE,"ENSG00000187790","FANCM",FALSE,TRUE
"ENSG00000205517.13",164.528683860694,-1.04269539387805,0.183300508894184,-5.6884478944899,1.28199215604867e-08,1.07815572064029e-07,TRUE,"ENSG00000205517","RGL3",FALSE,TRUE
"ENSG00000070718.13",639.019525363041,0.955747745482016,0.168022674415916,5.68820695661705,1.28380181580783e-08,1.07941039800397e-07,TRUE,"ENSG00000070718","AP3M2",FALSE,TRUE
"ENSG00000125753.15",717.124009557031,-0.814230845032849,0.143151727895361,-5.68788695046716,1.28620918706439e-08,1.08116688112356e-07,TRUE,"ENSG00000125753","VASP",FALSE,TRUE
"ENSG00000079246.16",2379.23092693835,-0.761515258577454,0.134040023644498,-5.68125279205523,1.33711674122152e-08,1.12063117359518e-07,TRUE,"ENSG00000079246","XRCC5",FALSE,TRUE
"ENSG00000020181.18",104.982770728541,-1.23749894920466,0.21809113807005,-5.67422849069265,1.39315081542749e-08,1.16471934281174e-07,TRUE,"ENSG00000020181","ADGRA2",FALSE,TRUE
"ENSG00000137076.22",7934.87571546995,-0.68818179818307,0.121281359085251,-5.67425862781878,1.39290560242142e-08,1.16471934281174e-07,TRUE,"ENSG00000137076","TLN1",FALSE,TRUE
"ENSG00000182149.21",3467.41112711775,0.766894324038029,0.135603511700178,5.65541640052544,1.55468889025601e-08,1.29245404366657e-07,TRUE,"ENSG00000182149","IST1",FALSE,TRUE
"ENSG00000248932.8",470.090892120801,-0.834980044008036,0.147731934868504,-5.65199423368584,1.58596912823954e-08,1.31781309559786e-07,TRUE,"ENSG00000248932","COPB2-DT",FALSE,TRUE
"ENSG00000163689.21",28.4982213777463,-2.34731574143341,0.415560623122831,-5.64855188586912,1.61805018034835e-08,1.34315563357949e-07,TRUE,"ENSG00000163689","CFAP20DC",FALSE,TRUE
"ENSG00000171320.15",231.295155473442,-1.15432623642601,0.205594059167464,-5.61458945409393,1.97029480178819e-08,1.62090031065975e-07,TRUE,"ENSG00000171320","ESCO2",FALSE,TRUE
"ENSG00000162641.20",54.7595517472146,1.75101174292229,0.312827465222601,5.59737215425222,2.17625222638531e-08,1.78471597358417e-07,TRUE,"ENSG00000162641","AKNAD1",FALSE,TRUE
"ENSG00000103647.13",409.109192722555,0.880837224595581,0.157795115768546,5.58215772589306,2.37552791902358e-08,1.94064291374201e-07,TRUE,"ENSG00000103647","CORO2B",FALSE,TRUE
"ENSG00000260019.2",15.108592570427,6.96664094939095,1.24803058958901,5.58210752805759,2.37621383762897e-08,1.94073651446456e-07,TRUE,"ENSG00000260019","LINC01992",FALSE,TRUE
"ENSG00000280055.2",154.61228463177,-1.42548860935472,0.255755274966712,-5.57364304427449,2.49466632886585e-08,2.03552308092518e-07,TRUE,"ENSG00000280055","LINC02912",FALSE,TRUE
