"gene_name","peak_id","category","location","distance","tes_signal","tead1_signal","baseMean","log2FoldChange","padj"
"KDM4A","TES_176","Shared_TEAD1_dominant","Distal_Enhancer",-13864,1.32379767482663,2.46118393356417,518.091694130714,0.197810471219724,0.325701785866037
"KDM4A","TES_178","TES_unique","Proximal_Enhancer",-7032,1.83462357680916,0.361692879277628,518.091694130714,0.197810471219724,0.325701785866037
"KDM4C","TES_18985","Shared_TEAD1_dominant","Promoter",0,0.994425090614724,1.68500697209639,1427.29577997837,-0.626658520156247,1.19429191037538e-06
"KDM4C","TES_18986","Shared_high","Distal_Enhancer",12951,6.58860515926195,8.02384725811565,1427.29577997837,-0.626658520156247,1.19429191037538e-06
"KDM4C","TEAD1_20058","TEAD1_unique","Distal_Enhancer",-16947,1.20760244980855,3.92646578491067,1427.29577997837,-0.626658520156247,1.19429191037538e-06
"KDM4C","TES_18987","TES_unique","Distal_Enhancer",18747,4.78854066410145,0.179876572157763,1427.29577997837,-0.626658520156247,1.19429191037538e-06
"KDM5A","TEAD1_4155","TEAD1_unique","Distal_Enhancer",-18204,0.731387020795757,3.83154535335188,2197.73891511975,-0.908094544153213,1.30758762662048e-12
"KDM5D","TEAD1_21712","TEAD1_unique","Promoter",-1416,0.311502079800361,1.37425757498391,341.596387326504,-3.7366141589811,6.67121122523648e-95
"KDM6A","TES_19829","TES_unique","Promoter",-132,1.40296756180506,0.168722331523895,2134.09182214269,-0.10824929939153,0.529615698448165
"KDM7A","TEAD1_18749","TEAD1_unique","Promoter",-2149,2.81236715300129,4.56392068711043,2189.39719964456,0.681205897602778,1.57919962531967e-08
"KDM7A","TES_17397","TES_unique","Distal_Enhancer",17233,2.19807151351312,1.54511404338509,2189.39719964456,0.681205897602778,1.57919962531967e-08
"KDR","TES_11928","Shared_TES_dominant","Distal_Enhancer",-47175,6.30424665021494,5.71159459216685,808.179749788754,2.42930004094156,2.07325310420205e-47
"KDR","TES_11926","Shared_high","Proximal_Enhancer",8392,10.5983046102728,4.6036696725829,808.179749788754,2.42930004094156,2.07325310420205e-47
"KDR","TES_11925","TES_unique","Distal_Enhancer",17470,4.36880588892734,4.1109853386879,808.179749788754,2.42930004094156,2.07325310420205e-47
"KDSR","TEAD1_8800","TEAD1_unique","Promoter",-406,0.173227330854623,1.26547423003064,619.570572891511,-1.24175409305836,7.33062426006772e-16
"KHDRBS1","TEAD1_328","TEAD1_unique","Promoter",-115,5.397116243079,12.72775842665,1498.30697376165,-0.690061880253966,2.30197661478284e-06
"KHDRBS3","TES_18849","Shared_TES_dominant","Proximal_Enhancer",9641,4.61372924215744,1.78314637475544,3100.95354709957,0.697608178114773,2.30822225302848e-08
"KHDRBS3","TES_18848","Shared_high","Proximal_Enhancer",7893,8.89447652139971,16.4950515636406,3100.95354709957,0.697608178114773,2.30822225302848e-08
"KHDRBS3","TEAD1_19926","TEAD1_unique","Proximal_Enhancer",-6520,0.762328345657385,1.47780012954433,3100.95354709957,0.697608178114773,2.30822225302848e-08
"KHDRBS3","TES_18847","TES_unique","Promoter",0,4.37138668790136,1.79734861439267,3100.95354709957,0.697608178114773,2.30822225302848e-08
"KHSRP","TEAD1_8912","TEAD1_unique","Promoter",-210,26.2598020013515,41.2205381359251,4395.72956424628,0.203845866878649,0.20208523601006
"KIAA0319L","TES_120","TES_unique","Promoter",-329,4.05620881811303,0.33741921097485,2262.81848365692,0.0394449328312951,0.839803970435554
"KIAA0408","TES_15509","TES_unique","Distal_Enhancer",26268,3.03040108667023,1.9327094801541,12.7757004261305,-1.60888416887151,0.0105183609232926
"KIAA0513","TEAD1_7425","TEAD1_unique","Distal_Enhancer",-12243,2.6426494572771,6.37951326836014,760.243025578351,0.527188682431136,0.000255797009023573
"KIAA0586","TES_4985","Shared_TEAD1_dominant","Promoter",-1121,1.24920598124013,1.07647849629809,481.829165786745,-0.884952069974842,7.65468108001518e-07
"KIAA0753","TEAD1_7530","TEAD1_unique","Promoter",2919,1.97978104753566,8.05406119227003,1123.89455423312,0.0931399202423766,0.593627132413468
"KIAA0825","TES_13654","TES_unique","Proximal_Enhancer",-8113,1.26920055066572,1.07666763318429,263.79557602494,1.54164351554648,4.59236864890471e-18
"KIAA1217","TES_1854","Shared_TEAD1_dominant","Proximal_Enhancer",-3754,3.06403065427144,4.36703481046359,1079.8270130589,-1.57378580615343,1.0733190108584e-31
"KIAA1217","TEAD1_2145","TEAD1_unique","Promoter",115,0.413370338566283,1.04444825934549,1079.8270130589,-1.57378580615343,1.0733190108584e-31
"KIAA1217","TES_1853","TES_unique","Promoter",860,2.11674966982433,2.00616030636288,1079.8270130589,-1.57378580615343,1.0733190108584e-31
"KIAA1549","TEAD1_18736","TEAD1_unique","Distal_Enhancer",45467,6.92625197092692,5.58851857997753,1020.70732544469,-0.602395121012253,4.49856131127429e-05
"KIAA1549L","TEAD1_3264","TEAD1_unique","Distal_Enhancer",14875,0.921991402165292,19.0993490527812,144.085768371914,0.875054268395743,1.98375298278814e-05
"KIAA1671-AS1","TEAD1_12175","TEAD1_unique","Proximal_Enhancer",-7691,1.8982480585523,3.51752381531272,15.5320638117355,0.0322038493319931,0.972698589084839
"KIAA1755","TES_9454","Shared_equivalent","Distal_Enhancer",-15127,5.53433778048475,4.96919166767734,65.3328176104469,0.364342422692364,0.323445633902824
"KIAA2012","TEAD1_10814","TEAD1_unique","Proximal_Enhancer",-8257,3.06233983421474,4.87061569573996,36.0015887791713,0.802761059934835,0.051456674452267
"KIAA2012","TES_8754","TES_unique","Promoter",0,1.51656865539142,0.208189160154577,36.0015887791713,0.802761059934835,0.051456674452267
"KICS2","TEAD1_4576","TEAD1_unique","Distal_Enhancer",40348,1.19267304687485,7.74048038544478,240.350577523363,0.124755934809082,0.616653245831414
"KIF11","TES_2435","TES_unique","Proximal_Enhancer",8690,1.29162243589943,0.534965702928143,1500.11487980802,0.257148861527716,0.139573439955237
"KIF12","TEAD1_20761","TEAD1_unique","Distal_Enhancer",-18774,3.61816646766304,8.61503362226184,4.4644755799318,0.42214648063143,0.766542611239545
"KIF13A","TES_14619","Shared_TEAD1_dominant","Distal_Enhancer",-28646,1.77538075681889,5.6008563938767,1683.93712574207,-1.42846697648267,1.4351712935586e-32
"KIF13A","TES_14610","Shared_TES_dominant","Distal_Enhancer",-21086,3.15528607501992,1.3183983937707,1683.93712574207,-1.42846697648267,1.4351712935586e-32
"KIF13A","TES_14618","Shared_high","Proximal_Enhancer",-5923,12.6647759361557,8.07971094440313,1683.93712574207,-1.42846697648267,1.4351712935586e-32
"KIF13A","TEAD1_16551","TEAD1_unique","Distal_Enhancer",-35129,1.03847573102402,7.63413738504905,1683.93712574207,-1.42846697648267,1.4351712935586e-32
"KIF13A","TES_14617","TES_unique","Promoter",0,3.05483781736364,0.442572008491193,1683.93712574207,-1.42846697648267,1.4351712935586e-32
"KIF13B","TEAD1_19036","TEAD1_unique","Distal_Enhancer",10719,1.26893697289733,2.2791003578418,733.553050537389,-1.42937901367014,1.14714242440963e-26
"KIF13B","TES_17584","TES_unique","Distal_Enhancer",33352,2.12391053190554,1.34328500602556,733.553050537389,-1.42937901367014,1.14714242440963e-26
"KIF16B","TES_9384","Shared_TEAD1_dominant","Distal_Enhancer",40544,1.2289445030829,1.41885702843642,454.737740959431,0.251474766900301,0.17732334461593
"KIF17","TEAD1_211","TEAD1_unique","Promoter",-107,0.658662871686502,5.20168848919462,69.7351370332356,1.67766283235736,5.78564766836619e-09
"KIF18A","TES_2749","TES_unique","Promoter",2425,2.2449447631987,0.047743447682099,347.804685337404,-2.25557954826843,7.19812632033622e-32
"KIF18B","TES_6235","Shared_TEAD1_dominant","Proximal_Enhancer",-4032,1.94372207602939,5.50538485264993,634.144656343572,-3.90802466545713,1.64805044390016e-145
"KIF1B","TES_34","Shared_TEAD1_dominant","Distal_Enhancer",13327,3.52300038533809,8.22854212145785,4304.49940138342,-0.0819488206966212,0.629870420039992
"KIF1B","TES_33","TES_unique","Distal_Enhancer",-13245,3.26146572088673,1.49771688889413,4304.49940138342,-0.0819488206966212,0.629870420039992
"KIF21A","TES_3689","TES_unique","Distal_Enhancer",15232,2.71598407419883,0.83010247845259,321.209208524207,-0.723828754283226,4.01179505336345e-05
"KIF23","TEAD1_6618","TEAD1_unique","Promoter",-337,0.417707490262785,1.11622815904255,528.041499786969,-2.94438404897839,5.78473481221945e-54
"KIF23-AS1","TEAD1_6617","TEAD1_unique","Promoter",0,1.67922426667317,6.29507335895284,62.3629778670741,0.432616183959039,0.212903817736694
"KIF25","TES_16088","Shared_high","Proximal_Enhancer",5688,8.18813442337057,11.3366983373308,3.21133151172049,-0.0308827017704268,0.987788946457637
"KIF25","TEAD1_17772","TEAD1_unique","Promoter",1893,2.16953599090233,5.89523218594811,3.21133151172049,-0.0308827017704268,0.987788946457637
"KIF26B-AS1","TEAD1_1943","TEAD1_unique","Promoter",-145,3.03205422829267,2.96046848135783,38.1481493355064,0.886264279199042,0.0259650976459684
"KIF3C","TEAD1_9413","TEAD1_unique","Proximal_Enhancer",3100,1.36342728941529,2.88765924012219,525.293976705822,-0.115509562044005,0.544101276242072
"KIF5B","TES_1910","Shared_TES_dominant","Distal_Enhancer",42954,5.24041233209027,4.37118640149033,2805.64497306614,-0.40752330052695,0.0150462878354684
"KIF5B","TEAD1_2228","TEAD1_unique","Proximal_Enhancer",-9353,0.317242312334154,1.51630404634752,2805.64497306614,-0.40752330052695,0.0150462878354684
"KIF5B","TES_1911","TES_unique","Distal_Enhancer",16575,1.80704281652296,1.57981342163172,2805.64497306614,-0.40752330052695,0.0150462878354684
"KIF5C","TES_8210","Shared_equivalent","Distal_Enhancer",-14912,1.7508221978233,1.74819523150668,992.35606485892,0.623669684451897,3.63533985556808e-06
"KIF5C","TEAD1_10399","TEAD1_unique","Promoter",0,0.328780983672385,3.96148469745992,992.35606485892,0.623669684451897,3.63533985556808e-06
"KIF6","TES_14796","Shared_TEAD1_dominant","Promoter",0,1.73726208883783,4.43994998931885,50.9241731411471,-1.6262534623403,1.62710344916511e-07
"KIF6","TES_14797","Shared_TES_dominant","Distal_Enhancer",-20942,4.16349608125998,2.98630692273159,50.9241731411471,-1.6262534623403,1.62710344916511e-07
"KIF6","TEAD1_16749","TEAD1_unique","Proximal_Enhancer",4929,1.43214238908229,7.53009396129184,50.9241731411471,-1.6262534623403,1.62710344916511e-07
"KIF7","TEAD1_6849","TEAD1_unique","Promoter",0,4.23363754384423,9.95320238407303,724.77307172769,0.0222986779282642,0.926777423953739
"KIFAP3","TES_1052","Shared_high","Distal_Enhancer",32387,6.35899902130339,4.36968761479226,1023.89177236035,0.0468300537039037,0.854163539085625
"KIFAP3","TES_1053","TES_unique","Promoter",-1683,2.56915365285405,0.921164748306099,1023.89177236035,0.0468300537039037,0.854163539085625
"KIFC3","TEAD1_7216","TEAD1_unique","Promoter",-425,1.50790832668429,2.11135447447784,1597.84261406047,-0.0220724931514487,0.928132938273944
"KIFC3","TES_5857","TES_unique","Promoter",-458,1.73034998655319,0.935295571940286,1597.84261406047,-0.0220724931514487,0.928132938273944
"KIRREL1","TEAD1_1200","TEAD1_unique","Promoter",0,0.826948791903593,3.04680159223544,4711.53610803473,-0.95572004216883,1.71982357307644e-15
"KIRREL3","TEAD1_4056","TEAD1_unique","Promoter",0,0.24043322575784,2.07412456170962,208.259767085437,-1.39281580597566,6.72491994761978e-15
"KITLG","TEAD1_4711","TEAD1_unique","Distal_Enhancer",13882,0.459785279427838,3.41008705563015,366.505503600729,-3.68828437349792,2.52941219930373e-90
"KITLG","TES_4026","TES_unique","Distal_Enhancer",16690,1.77637889915715,0.411210838913312,366.505503600729,-3.68828437349792,2.52941219930373e-90
"KIZ","TEAD1_11488","TEAD1_unique","Proximal_Enhancer",-5346,0.337775452820077,1.67192260402423,387.689877290622,-0.617387980787179,9.99816393834403e-05
"KIZ-AS1","TES_9414","Shared_TES_dominant","Proximal_Enhancer",3547,6.38731380545236,4.85284925083709,69.7550156549296,-1.20559864714903,1.59576842444223e-05
"KLB","TES_11791","TES_unique","Proximal_Enhancer",-9524,1.37388410021488,1.29698481700175,80.9630642969982,-0.907511213587978,0.000773067713422378
"KLC1","TEAD1_6103","TEAD1_unique","Proximal_Enhancer",-8831,0.428843241921407,1.54509712830938,862.539489811398,-0.351103965662214,0.0336005535086145
"KLF10","TEAD1_19601","TEAD1_unique","Promoter",180,14.7608395804878,23.4051843530991,3012.51224859935,-2.61543858873535,3.65942012970687e-58
"KLF10","TES_18332","TES_unique","Distal_Enhancer",37276,3.25117295357023,0.936692995759399,3012.51224859935,-2.61543858873535,3.65942012970687e-58
"KLF13","TEAD1_6144","TEAD1_unique","Promoter",-510,2.12183663133118,3.67688061009955,974.889160865969,-0.0785525759314544,0.692441431944646
"KLF13","TES_5200","TES_unique","Distal_Enhancer",-40521,1.2534196274092,0.570425855574635,974.889160865969,-0.0785525759314544,0.692441431944646
"KLF17","TEAD1_440","TEAD1_unique","Promoter",2903,0.872732708737311,1.96837755832179,4.51394828056929,0.907057208801787,0.508590442298637
"KLF2","TEAD1_8976","TEAD1_unique","Distal_Enhancer",13226,0.574532349067234,6.01082495059562,53.9068885901329,-1.21509969001533,0.00033271770586091
"KLF3","TEAD1_14098","TEAD1_unique","Promoter",-89,12.5323250459165,10.1632124608877,2252.95516527194,0.611725811268903,5.58877540724765e-06
"KLF4","TEAD1_20691","TEAD1_unique","Distal_Enhancer",-14127,0.690033102501955,1.96292614528701,105.124868431507,0.556497979284817,0.0842733887298694
"KLF5","TES_4569","TES_unique","Distal_Enhancer",15580,3.07281908748481,1.06094906573513,1362.33825066813,1.13931420716612,1.13454881149204e-16
"KLF6","TES_1721","Shared_high","Promoter",-819,6.01042210022608,7.69040210723877,2030.29566739817,0.664009280298034,2.62783236738305e-05
"KLF6","TEAD1_1991","TEAD1_unique","Distal_Enhancer",-20898,0.50198138465628,1.39988330251353,2030.29566739817,0.664009280298034,2.62783236738305e-05
"KLF7","TES_8791","Shared_TES_dominant","Promoter",2346,3.18215506076813,2.95689885945547,1315.39838657246,-1.50886298532762,9.00459162612508e-32
"KLF7","TEAD1_10874","TEAD1_unique","Promoter",1797,2.29840953804769,3.79789474866534,1315.39838657246,-1.50886298532762,9.00459162612508e-32
"KLF7","TES_8792","TES_unique","Proximal_Enhancer",9126,1.22961164109017,0.679664333269261,1315.39838657246,-1.50886298532762,9.00459162612508e-32
"KLF9","TEAD1_20318","TEAD1_unique","Promoter",217,2.99322037233247,6.65821262862947,1004.18323746496,-0.755664243624545,2.27619278961692e-08
"KLHDC8A","TES_1315","Shared_high","Promoter",1120,8.20734590907978,11.0388708496371,18.6207974899956,3.04002980765367,1.84184767959074e-06
"KLHL13","TES_20028","TES_unique","Proximal_Enhancer",-6579,1.71178051236631,2.23515068299296,800.780492808396,0.102481669750773,0.630034351341437
"KLHL2","TES_12583","TES_unique","Promoter",2100,2.87082291328669,0.358616578018563,269.942425770282,-0.975773664713454,1.37479395167568e-08
"KLHL20","TEAD1_1335","TEAD1_unique","Promoter",0,0.485344494280338,0.991561186820555,584.324138305204,-0.0643200807110663,0.789008216002169
"KLHL21","TEAD1_39","TEAD1_unique","Promoter",-1193,2.6075313711341,7.97768967710572,3257.70977062455,0.418217311216771,0.00217471152993564
"KLHL24","TES_11295","Shared_high","Promoter",818,6.08090234315524,5.63954910640526,3654.60901907003,0.363921898199224,0.00506848940104778
"KLHL28","TES_4905","TES_unique","Promoter",0,12.9499760587553,4.32067662089264,488.761204766923,0.345227874865563,0.083620602973428
"KLHL29","TES_7370","Shared_high","Distal_Enhancer",-46251,13.4532565157638,14.4049950966468,399.389179971267,0.239658217445109,0.204948476243613
"KLHL29","TEAD1_9395","TEAD1_unique","Distal_Enhancer",31136,2.24548613067124,9.32861750073263,399.389179971267,0.239658217445109,0.204948476243613
"KLHL3","TEAD1_15915","TEAD1_unique","Proximal_Enhancer",6881,2.10196166427534,5.99222830644534,170.483302180577,-0.767118203941474,6.96246058788216e-05
"KLHL3","TES_14095","TES_unique","Promoter",-1643,1.25035153021598,0.223387449736,170.483302180577,-0.767118203941474,6.96246058788216e-05
"KLHL31","TEAD1_16878","TEAD1_unique","Proximal_Enhancer",-7611,1.1701419960974,0.9534551052939,10.4739791149506,-1.19774850083121,0.114601748227148
"KLHL31","TES_14915","TES_unique","Proximal_Enhancer",7499,2.00051496583414,0.247080845235656,10.4739791149506,-1.19774850083121,0.114601748227148
"KLHL34","TEAD1_21192","TEAD1_unique","Promoter",2732,1.35126377916397,0.927249056875629,16.1433153750365,2.29132493603786,0.000632875737956986
"KLHL35","TEAD1_3565","TEAD1_unique","Proximal_Enhancer",7536,1.20702914945964,3.4858562641384,56.3516911896939,-0.250844344128524,0.518168889091539
"KLHL38","TES_18599","Shared_TES_dominant","Proximal_Enhancer",-4748,9.54324918278193,7.54089937304373,35.3434891777087,3.67939174855872,3.35448061807311e-12
"KLHL38","TES_18600","Shared_equivalent","Proximal_Enhancer",-8217,4.33490012802911,4.02389133168628,35.3434891777087,3.67939174855872,3.35448061807311e-12
"KLHL38","TES_18602","Shared_high","Distal_Enhancer",-17359,5.72289782079558,10.7604591663306,35.3434891777087,3.67939174855872,3.35448061807311e-12
"KLHL38","TES_18601","TES_unique","Distal_Enhancer",-15493,3.08378927096061,1.77337075415112,35.3434891777087,3.67939174855872,3.35448061807311e-12
"KLHL41","TES_8440","TES_unique","Promoter",-1547,1.3017268798396,0,17.3490837614711,0.405749292381954,0.552319172965531
"KLHL42","TES_3634","Shared_TES_dominant","Distal_Enhancer",-31933,3.36701368609219,2.0265182075865,611.482092837846,-0.534294552272166,0.000754264491319758
"KLHL42","TES_3635","TES_unique","Distal_Enhancer",23267,1.39489200855223,0.88322109905418,611.482092837846,-0.534294552272166,0.000754264491319758
"KLHL5","TES_11788","Shared_TES_dominant","Promoter",-342,6.93900854296319,4.38888560071989,1181.71767848679,-0.765052504144788,3.89166163756582e-08
"KLHL5","TES_11789","TES_unique","Promoter",0,2.08603699868467,1.33734257598551,1181.71767848679,-0.765052504144788,3.89166163756582e-08
"KLHL6","TEAD1_13640","TEAD1_unique","Distal_Enhancer",10327,4.85790399779244,3.31036047025912,28.8357829800889,4.88795721445044,2.46979639705808e-10
"KLRG2","TES_17386","TES_unique","Distal_Enhancer",11499,3.78992652835057,1.08055905805597,26.9180677129222,2.24799523361981,2.7593703957862e-06
"KLRK1","TES_3473","TES_unique","Promoter",-627,3.09841943312422,1.61235346693645,2.8327689442853,-0.855906426661768,0.593715006178156
"KMO","TEAD1_1921","TEAD1_unique","Distal_Enhancer",14354,1.55307465321324,2.84041684395573,56.6947343567183,1.39747764607562,1.54169659483116e-05
"KMT2A","TEAD1_3927","TEAD1_unique","Promoter",-165,5.26150678126748,8.14263545804554,4142.83024885288,-0.293843794208706,0.0309903164018331
"KMT2C","TEAD1_18846","TEAD1_unique","Distal_Enhancer",41022,0.412180052954023,3.38871478427696,23606.8634674881,0.920469022173858,1.3161562645097e-11
"KMT2C","TES_17469","TES_unique","Promoter",-249,4.5141881108284,1.91851262210989,23606.8634674881,0.920469022173858,1.3161562645097e-11
