"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","is_TF","primary_category","has_promoter_peak","is_direct_target"
"ENSG00000176542.10","USF3",1645.1660117822,0.349064262376564,0.127851171994071,2.73023905007887,0.00632884152004433,0.0200820260395017,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196437.12","ZNF569",222.158422498064,0.535977909804524,0.196338779943842,2.72986268916323,0.00633607100918294,0.0201012104268167,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000179922.6","ZNF784",133.171325050341,0.556425656753756,0.204051229605445,2.72689195664082,0.00639339696205102,0.0202547013623344,TRUE,"Unbound",FALSE,FALSE
"ENSG00000167232.14","ZNF91",1896.52159077064,0.341841141955364,0.125527919392901,2.72322797676113,0.00646474298234791,0.0204464049929603,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000120784.17","ZFP30",406.488857502333,-0.405294412839255,0.148837864454532,-2.72305984988832,0.00646803391550283,0.0204549088578159,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000165030.4","NFIL3",462.810542855106,0.563786437338885,0.207084953136659,2.72248866370717,0.00647922563445851,0.0204750522235824,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000197162.10","ZNF785",28.1900377325142,1.01676974977776,0.373976426370375,2.71880706397998,0.00655178118686565,0.0206754834035166,TRUE,"Unbound",FALSE,FALSE
"ENSG00000198633.11","ZNF534",6.89656243865119,2.26661939048091,0.834216170501452,2.71706479762725,0.00658637115284727,0.0207749888866112,TRUE,"Unbound",FALSE,FALSE
"ENSG00000106546.14","AHR",22.1458083462917,1.15618730316425,0.425653012949659,2.71626716595328,0.00660226160948623,0.020817378849998,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000169951.10","ZNF764",231.562793376718,0.452548547071276,0.16689517523719,2.71157357561785,0.00669646778144722,0.0210694347536309,TRUE,"Unbound",FALSE,FALSE
"ENSG00000129514.8","FOXA1",146.247194756766,0.526195249565806,0.194882031447277,2.70007063071981,0.00693247567018427,0.0217194552264176,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000115112.8","TFCP2L1",12.1080994478026,1.71491641890751,0.635587553320821,2.6981592228284,0.00697240831980837,0.0218288112439142,TRUE,"Unbound",FALSE,FALSE
"ENSG00000205903.7","ZNF316",1676.01562409947,0.352852235821586,0.130921585754814,2.69514178114521,0.00703586856744553,0.0220109028825741,TRUE,"Unbound",FALSE,FALSE
"ENSG00000180613.11","GSX2",59.725478534814,-0.787228767015606,0.292936921214582,-2.68736615293006,0.00720179590214476,0.0224514136567597,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000164011.18","ZNF691",195.128402765774,0.500104547792391,0.186198184618069,2.68587230760713,0.00723407295724691,0.0225478977988404,TRUE,"Unbound",FALSE,FALSE
"ENSG00000204946.10","ZNF783",716.775762453238,0.343668621874295,0.128122681397559,2.68234022364788,0.00731090655247668,0.0227498052193595,TRUE,"Unbound",FALSE,FALSE
"ENSG00000167562.14","ZNF701",310.302558378224,0.419260228999733,0.156915528268065,2.67188489008873,0.00754265173814542,0.0233583076037136,TRUE,"Unbound",FALSE,FALSE
"ENSG00000243660.12","ZNF487",67.3749403574919,0.661445011087892,0.247815435178037,2.66910336159123,0.00760540415298321,0.0235346969361878,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000189420.9","ZFP92",3.33145796536306,3.7697172144302,1.41519682411503,2.66374058377889,0.00772771310888158,0.0238783734087592,TRUE,"Unbound",FALSE,FALSE
"ENSG00000025434.19","NR1H3",105.06567534714,-0.570752334455824,0.214521408749876,-2.66058449728577,0.00780051519171503,0.0240748591706502,TRUE,"Unbound",FALSE,FALSE
"ENSG00000124092.13","CTCFL",8.84520033613738,1.82965978573938,0.689826807471355,2.65234659761371,0.00799344411876728,0.0245987778425699,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196275.16","GTF2IRD2",84.5834830670254,0.615527547658449,0.232555759403621,2.64679554373086,0.00812584655251239,0.0249768125686129,TRUE,"Unbound",FALSE,FALSE
"ENSG00000179965.12","ZNF771",154.944249823201,0.614505486279835,0.232548797118805,2.64247974572793,0.00823013876416947,0.0252539614761796,TRUE,"Unbound",FALSE,FALSE
"ENSG00000198815.9","FOXJ3",2244.3654713152,0.302208687570782,0.115163889345879,2.62416187302547,0.0086862491631342,0.0264575422859884,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000182983.15","ZNF662",2.06642386675517,4.10257131364909,1.56535946195176,2.62084934059416,0.00877110143501122,0.0266777196941674,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196268.12","ZNF493",526.54272628496,-0.363292039536699,0.138623271350498,-2.62071466065856,0.00877456694782719,0.0266858707210846,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000137166.18","FOXP4",676.246448605714,-0.39409701877371,0.150825314285592,-2.61293683119716,0.00897678922685891,0.027210742143311,TRUE,"Unbound",FALSE,FALSE
"ENSG00000131115.16","ZNF227",422.932823111581,0.386530577157266,0.148040209677745,2.61098371853611,0.00902821919032368,0.0273519933514908,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000177842.12","ZNF620",293.347833127806,-0.420377894472775,0.161008388553835,-2.6109067872089,0.00903025034464287,0.0273532676749446,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000249709.8","ZNF564",63.6966948852761,0.68209715782828,0.262615834356816,2.59731923438216,0.00939545586082886,0.0282980000603506,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000171443.7","ZNF524",128.707133474959,-0.541945506278826,0.208987788820242,-2.59319221155535,0.00950896100337155,0.0285942269265691,TRUE,"Unbound",FALSE,FALSE
"ENSG00000189067.14","LITAF",699.918487536377,0.402819773516625,0.155361667258342,2.59278740132725,0.00952016005392819,0.0286228356091195,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000196418.13","ZNF124",311.031032340208,0.434723656629165,0.167899431429419,2.58919076096998,0.00962017853424063,0.0288851961858999,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000141510.18","TP53",3230.6601426286,-0.318505770237488,0.123122953382605,-2.58689189535382,0.00968459710863441,0.0290591241180994,TRUE,"Unbound",FALSE,FALSE
"ENSG00000171817.17","ZNF540",34.0227270903562,0.850484980127334,0.331720021823304,2.56386387367464,0.0103514133833844,0.030792259375322,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000109906.15","ZBTB16",4.48603395378579,2.78952555691971,1.09404268191288,2.54974106864128,0.0107802951908265,0.0319059917262347,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000095574.12","IKZF5",586.1352704586,0.377898932005982,0.148591790622831,2.54320195228819,0.0109841722504383,0.0324531808325576,TRUE,"Unbound",FALSE,FALSE
"ENSG00000183647.11","ZNF530",230.851769864401,0.434251743822964,0.170835192961917,2.54193375670415,0.0110241064758275,0.0325566726457058,TRUE,"Unbound",FALSE,FALSE
"ENSG00000197024.9","ZNF398",1294.69840284866,0.306185315835879,0.121206887952162,2.52613792012155,0.0115324197143741,0.0338781659480982,TRUE,"Unbound",FALSE,FALSE
"ENSG00000197128.13","ZNF772",599.894938192612,-0.339549733853831,0.13448400970813,-2.52483350690357,0.0115753114241225,0.0339894690918563,TRUE,"Unbound",FALSE,FALSE
"ENSG00000143578.16","CREB3L4",66.873262763721,-0.722899343130517,0.286763151819389,-2.52089342212914,0.0117057300669427,0.0343071819597851,TRUE,"Unbound",FALSE,FALSE
"ENSG00000062370.17","ZNF112",256.72016032459,0.468293008426758,0.18606746783464,2.51679142988572,0.0118428912644909,0.034664311113505,TRUE,"Unbound",FALSE,FALSE
"ENSG00000204947.9","ZNF425",288.741903773647,0.41406973890648,0.164539906469411,2.51653077840699,0.0118516548163868,0.0346869731865437,TRUE,"Unbound",FALSE,FALSE
"ENSG00000185122.11","HSF1",1652.83747541696,0.326980993931492,0.130089744148614,2.51350324402169,0.0119538678531419,0.034940967492946,TRUE,"Unbound",FALSE,FALSE
"ENSG00000124613.9","ZNF391",146.799362117564,-0.467302510898659,0.186134139182653,-2.51056852305905,0.0120536925951292,0.0351752431332775,TRUE,"Unbound",FALSE,FALSE
"ENSG00000148200.17","NR6A1",261.118246283311,0.433783947820621,0.172848346693172,2.50962161987377,0.0120860588727425,0.0352606070419409,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000163884.4","KLF15",36.3252909185371,0.823036846265834,0.32798096606896,2.50940429906773,0.0120934980156499,0.0352743943074532,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196453.8","ZNF777",1173.73850441023,0.332809421786755,0.132786506764814,2.50634970295749,0.0121984906117531,0.035548930087511,TRUE,"Unbound",FALSE,FALSE
"ENSG00000101190.13","TCFL5",428.298512494296,0.412483633412662,0.164984271547468,2.50013913171102,0.0124144540148578,0.0360755203456057,TRUE,"Unbound",FALSE,FALSE
"ENSG00000124232.11","RBPJL",5.14829465149054,-2.13957972847665,0.857476409106031,-2.49520535580365,0.0125884253455989,0.0365067559241273,TRUE,"Unbound",FALSE,FALSE
"ENSG00000117707.17","PROX1",890.800788493715,0.33615694023934,0.135020115223146,2.48968044267907,0.0127857997146432,0.0369970222938069,TRUE,"Unbound",FALSE,FALSE
"ENSG00000186448.15","ZNF197",737.830584360046,0.329185824360419,0.132640621797137,2.48178740343876,0.0130725242833044,0.0376790415659978,TRUE,"Unbound",FALSE,FALSE
"ENSG00000204920.11","ZNF155",137.014645150149,0.534593384132377,0.216049874628738,2.47439802985782,0.0133460913564929,0.0383406656966635,TRUE,"Unbound",FALSE,FALSE
"ENSG00000244405.8","ETV5",1108.0243675044,0.312573400271908,0.126868373916729,2.46376138214768,0.0137487608148898,0.0393297398217127,TRUE,"Shared_equivalent",FALSE,TRUE
"ENSG00000043355.12","ZIC2",10.6616302005631,1.52433746175153,0.619202947925065,2.46177358628468,0.0138251911243338,0.0395065274763498,TRUE,"Unbound",FALSE,FALSE
"ENSG00000085274.16","MYNN",345.66703278535,0.396999799420256,0.16156225557292,2.4572558609834,0.0140002934458761,0.0399229321498924,TRUE,"Unbound",FALSE,FALSE
"ENSG00000204060.8","FOXO6",16.2797691983418,1.2328149666762,0.504339996844409,2.44441244872461,0.0145088290974184,0.0411897958028508,TRUE,"Unbound",FALSE,FALSE
"ENSG00000179930.6","ZNF648",1.84699459252993,3.93602316704931,1.61131618251384,2.44273793670256,0.0145763175451567,0.0413399310656995,TRUE,"Unbound",FALSE,FALSE
"ENSG00000152475.7","ZNF837",58.0685968854636,0.671654163684872,0.275182342544497,2.44076039717652,0.0146563753269283,0.0415237871323788,TRUE,"Unbound",FALSE,FALSE
"ENSG00000174255.8","ZNF80",1.81021088977064,3.91446627385899,1.60896347581386,2.43291182969765,0.0149779476609007,0.0423023967860211,TRUE,"Unbound",FALSE,FALSE
"ENSG00000153896.19","ZNF599",122.549473840408,0.484228858324096,0.19909299570094,2.43217425414333,0.0150084848257944,0.0423710283047362,TRUE,"Unbound",FALSE,FALSE
"ENSG00000185869.15","ZNF829",319.061711610514,0.425334313693669,0.174951654088533,2.43115342869768,0.0150508396014575,0.0424588422541574,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000268041.3","ERFL",17.5054853597277,1.1410727851379,0.470123245195332,2.42717797258418,0.0152167891205184,0.0428629150713799,TRUE,"Unbound",FALSE,FALSE
"ENSG00000124920.14","MYRF",443.558701751903,-0.343218150281727,0.14156023666398,-2.42453783894427,0.0153278858871057,0.0431222153232736,TRUE,"Unbound",FALSE,FALSE
"ENSG00000172888.12","ZNF621",1430.43838428809,-0.291558565825024,0.12050037673272,-2.41956559581325,0.0155390578414253,0.0436440149460505,TRUE,"Shared_TEAD1_dominant",FALSE,TRUE
"ENSG00000130856.18","ZNF236",775.176433047923,0.302885097344458,0.125377800761959,2.41577931263536,0.0157015746800295,0.0440240271342337,TRUE,"Unbound",FALSE,FALSE
"ENSG00000178175.12","ZNF366",5.24134296332506,2.40171975932772,0.996374866080865,2.41045799235646,0.0159325059761039,0.0445831916135017,TRUE,"Shared_TES_dominant",FALSE,TRUE
"ENSG00000103241.7","FOXF1",9.83309581909585,-1.48042557740564,0.616083017026919,-2.40296443253678,0.0162627690959883,0.0453690654280987,TRUE,"Unbound",FALSE,FALSE
"ENSG00000083812.13","ZNF324",428.43838929706,0.361345553424502,0.150553742929,2.40011006298866,0.0163901428823591,0.0456531671527654,TRUE,"Unbound",FALSE,FALSE
"ENSG00000174428.19","GTF2IRD2B",293.798880782172,0.367549146409947,0.153362947852273,2.39659677619126,0.016548122941413,0.0460252714381328,TRUE,"Unbound",FALSE,FALSE
"ENSG00000175387.16","SMAD2",2208.67239550671,0.26924628567178,0.112467046005131,2.3940015785557,0.0166656770651516,0.0463143024256786,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000168779.21","SHOX2",719.920342952146,0.380670864991408,0.159958156605028,2.37981527838788,0.0173213185443499,0.0479090097153716,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196812.6","ZSCAN16",135.708207664011,-0.476494048174646,0.200370932864137,-2.3780597383241,0.0174040061093987,0.0481063780229519,TRUE,"Unbound",FALSE,FALSE
"ENSG00000115041.14","KCNIP3",51.0919196275264,-0.652505200283656,0.274765053628889,-2.37477507297911,0.0175596469339099,0.0484813530887631,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000106571.15","GLI3",1595.49689316794,-0.329969673380676,0.139118450607184,-2.37186133068992,0.0176987317850224,0.0487979319215616,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000152454.4","ZNF256",248.19653617417,0.393732243040556,0.166536526117167,2.36423955885537,0.0180671255911741,0.0496604727367698,TRUE,"Unbound",FALSE,FALSE
