"ensembl_id","symbol","expr_direction","n_dmrs","mean_dmr_logFC","predominant_dmr_direction"
"ENSG00000075292","ZNF638","DOWN",2,1.88903775464463,"Hypermethylated"
"ENSG00000075303","SLC25A40","DOWN",2,1.65194305486532,"Hypermethylated"
"ENSG00000075340","ADD2","DOWN",2,4.9037815374337,"Hypermethylated"
"ENSG00000075391","RASAL2","DOWN",4,4.5018458666444,"Hypermethylated"
"ENSG00000075413","MARK3","UP",1,5.6254126256071,"Hypermethylated"
"ENSG00000075420","FNDC3B","DOWN",3,5.46057229740458,"Hypermethylated"
"ENSG00000075426","FOSL2","DOWN",1,5.71672409452293,"Hypermethylated"
"ENSG00000075461","CACNG4","UP",9,4.36396756387094,"Hypermethylated"
"ENSG00000075539","FRYL","UP",1,6.16862210026361,"Hypermethylated"
"ENSG00000075618","FSCN1","DOWN",2,5.95252705446801,"Hypermethylated"
"ENSG00000075673","ATP12A","UP",1,5.52799070756349,"Hypermethylated"
"ENSG00000075702","WDR62","DOWN",5,4.21108527665842,"Hypermethylated"
"ENSG00000075711","DLG1","DOWN",7,3.36531790395491,"Hypermethylated"
"ENSG00000075785","RAB7A","UP",2,6.16544648556427,"Hypermethylated"
"ENSG00000076003","MCM6","DOWN",1,5.42348725001239,"Hypermethylated"
"ENSG00000076242","MLH1","DOWN",1,5.52799070756349,"Hypermethylated"
"ENSG00000076356","PLXNA2","DOWN",4,5.18644065129307,"Hypermethylated"
"ENSG00000076554","TPD52","DOWN",1,3.38540600583265,"Hypermethylated"
"ENSG00000076554","TPD52-MRPS28","DOWN",2,1.06977013800745,"Hypermethylated"
"ENSG00000076555","ACACB","DOWN",1,5.62545099466521,"Hypermethylated"
"ENSG00000076641","PAG1","DOWN",3,1.32962611067258,"Hypermethylated"
"ENSG00000076685","NT5C2","DOWN",1,6.09962029485808,"Hypermethylated"
"ENSG00000076706","MCAM","DOWN",3,5.85610807688842,"Hypermethylated"
"ENSG00000076716","GPC4","DOWN",1,5.71676246188377,"Hypermethylated"
"ENSG00000076826","CAMSAP3","UP",1,3.38510882969512,"Hypermethylated"
"ENSG00000076944","STXBP2","UP",1,5.52800989357782,"Hypermethylated"
"ENSG00000077092","RARB","DOWN",3,-0.14417619172894,"Hypomethylated"
"ENSG00000077157","PPP1R12B","UP",1,5.71672409452293,"Hypermethylated"
"ENSG00000077312","SNRPA","DOWN",1,5.62547017957618,"Hypermethylated"
"ENSG00000077522","ACTN2","UP",1,5.80258291143102,"Hypermethylated"
"ENSG00000077585","GPR137B","UP",1,5.52050669306216,"Hypermethylated"
"ENSG00000077684","JADE1","DOWN",1,3.39367435943721,"Hypermethylated"
"ENSG00000077942","FBLN1","DOWN",5,5.17368603921699,"Hypermethylated"
"ENSG00000078018","MAP2","DOWN",2,4.59528135715902,"Hypermethylated"
"ENSG00000078043","PIAS2","DOWN",1,5.52797152180383,"Hypermethylated"
"ENSG00000078061","ARAF","DOWN",1,5.43011499117929,"Hypermethylated"
"ENSG00000078081","LAMP3","UP",1,4.61574247465195,"Hypermethylated"
"ENSG00000078140","UBE2K","DOWN",3,4.84199200033147,"Hypermethylated"
"ENSG00000078269","SYNJ2","DOWN",13,4.56013671847079,"Hypermethylated"
"ENSG00000078401","EDN1","DOWN",1,-2.80783044615757,"Hypomethylated"
"ENSG00000078699","CBFA2T2","UP",3,5.59304740828974,"Hypermethylated"
"ENSG00000078808","SDF4","UP",4,6.16535284448068,"Hypermethylated"
"ENSG00000078814","MYH7B","UP",3,5.82186284633351,"Hypermethylated"
"ENSG00000078900","TP73","DOWN",6,5.50367066013813,"Hypermethylated"
"ENSG00000078967","UBE2D4","DOWN",2,5.47571979234922,"Hypermethylated"
"ENSG00000079134","THOC1","UP",1,-3.66728036615884,"Hypomethylated"
"ENSG00000079156","OSBPL6","DOWN",1,3.38538655328875,"Hypermethylated"
"ENSG00000079215","SLC1A3","DOWN",1,5.71672409452293,"Hypermethylated"
"ENSG00000079277","MKNK1","UP",1,5.42350643738492,"Hypermethylated"
"ENSG00000079313","REXO1","UP",3,5.67207111213324,"Hypermethylated"
"ENSG00000079393","DUSP13B","UP",1,3.58203122370103,"Hypermethylated"
"ENSG00000079691","CARMIL1","UP",2,2.43321365217756,"Hypermethylated"
"ENSG00000079819","EPB41L2","DOWN",3,4.8136523398215,"Hypermethylated"
"ENSG00000079931","MOXD1","DOWN",1,-1.95940877831841,"Hypomethylated"
"ENSG00000080298","RFX3","DOWN",1,2.50181785889901,"Hypermethylated"
"ENSG00000080503","SMARCA2","DOWN",3,4.71267985363919,"Hypermethylated"
"ENSG00000080802","CNOT4","UP",2,4.56318588853423,"Hypermethylated"
"ENSG00000080815","PSEN1","UP",1,5.96032613030607,"Hypermethylated"
"ENSG00000080822","CLDND1","DOWN",1,3.5208051914122,"Hypermethylated"
"ENSG00000080986","NDC80","DOWN",1,2.70410460803644,"Hypermethylated"
"ENSG00000081026","MAGI3","DOWN",3,3.91647602660462,"Hypermethylated"
"ENSG00000081052","COL4A4","DOWN",1,3.64440418298588,"Hypermethylated"
"ENSG00000081087","OSTM1","UP",5,4.76064315540417,"Hypermethylated"
"ENSG00000081189","MEF2C","DOWN",2,1.53824231738245,"Hypermethylated"
"ENSG00000081377","CDC14B","UP",1,5.71287034823344,"Hypermethylated"
"ENSG00000081760","AACS","DOWN",5,5.63381250075484,"Hypermethylated"
"ENSG00000081803","CADPS2","UP",4,0.58044968631431,"Hypermethylated"
"ENSG00000081923","ATP8B1","UP",1,-2.70239924212584,"Hypomethylated"
"ENSG00000081985","IL12RB2","UP",3,5.70464974106083,"Hypermethylated"
"ENSG00000082014","SMARCD3","DOWN",4,3.61310716553005,"Hypermethylated"
"ENSG00000082126","MPP4","UP",1,5.42350643738492,"Hypermethylated"
"ENSG00000082397","EPB41L3","DOWN",4,1.84632194334704,"Hypermethylated"
"ENSG00000082458","DLG3","DOWN",2,5.42349684369866,"Hypermethylated"
"ENSG00000082482","KCNK2","DOWN",1,5.71284150207672,"Hypermethylated"
"ENSG00000082512","TRAF5","DOWN",2,4.45294630180991,"Hypermethylated"
"ENSG00000082684","SEMA5B","UP",1,6.35455714220748,"Hypermethylated"
"ENSG00000082701","GSK3B","DOWN",2,5.47582328370892,"Hypermethylated"
"ENSG00000082781","ITGB5","UP",3,5.52563658919491,"Hypermethylated"
"ENSG00000082805","ERC1","DOWN",5,0.736289051777556,"Hypermethylated"
"ENSG00000082898","XPO1","UP",5,4.93393548243105,"Hypermethylated"
"ENSG00000083093","PALB2","UP",1,5.43010395235824,"Hypermethylated"
"ENSG00000083099","LYRM2","UP",2,4.5054091816488,"Hypermethylated"
"ENSG00000083123","BCKDHB","DOWN",2,5.56817250331799,"Hypermethylated"
"ENSG00000083223","TUT7","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000083290","ULK2","DOWN",2,2.8184325188911,"Hypermethylated"
"ENSG00000083444","PLOD1","DOWN",4,5.06326926210234,"Hypermethylated"
"ENSG00000083642","PDS5B","DOWN",3,1.4744411226162,"Hypermethylated"
"ENSG00000083812","ZNF324","UP",2,5.47201813946067,"Hypermethylated"
"ENSG00000083857","FAT1","DOWN",3,5.97352524287964,"Hypermethylated"
"ENSG00000084093","REST","DOWN",11,2.88135548198421,"Hypermethylated"
"ENSG00000084207","GSTP1","DOWN",1,6.40658374968042,"Hypermethylated"
"ENSG00000084628","NKAIN1","UP",1,3.45473701935545,"Hypermethylated"
"ENSG00000084636","COL16A1","DOWN",2,4.49135427494869,"Hypermethylated"
"ENSG00000084676","NCOA1","DOWN",2,4.36803959998153,"Hypermethylated"
"ENSG00000084710","EFR3B","UP",2,5.79947650866023,"Hypermethylated"
"ENSG00000084733","RAB10","DOWN",3,3.02122700855557,"Hypermethylated"
"ENSG00000084774","CAD","DOWN",5,4.95156377694017,"Hypermethylated"
"ENSG00000085117","CD82","DOWN",1,5.80258291143102,"Hypermethylated"
"ENSG00000085274","MYNN","UP",1,6.24372928470312,"Hypermethylated"
"ENSG00000085276","MECOM","UP",7,1.65320920625979,"Hypermethylated"
"ENSG00000085377","PREP","DOWN",4,2.9272092764457,"Hypermethylated"
"ENSG00000085511","MAP3K4","UP",3,5.45832173594767,"Hypermethylated"
"ENSG00000085662","AKR1B1","DOWN",1,4.00985618437313,"Hypermethylated"
"ENSG00000085831","TTC39A","UP",4,5.13449071101906,"Hypermethylated"
"ENSG00000085982","USP40","DOWN",2,3.30193950067253,"Hypermethylated"
"ENSG00000085998","POMGNT1","UP",1,5.80258291143102,"Hypermethylated"
"ENSG00000085999","RAD54L","DOWN",1,5.42348725001239,"Hypermethylated"
"ENSG00000086015","MAST2","UP",6,2.58803294605586,"Hypermethylated"
"ENSG00000086062","B4GALT1","DOWN",1,5.52799070756349,"Hypermethylated"
"ENSG00000086102","NFX1","DOWN",3,5.70648868757052,"Hypermethylated"
"ENSG00000086570","FAT2","UP",1,5.61313925740189,"Hypermethylated"
"ENSG00000086666","ZFAND6","UP",4,4.17301875690832,"Hypermethylated"
"ENSG00000086717","PPEF1","UP",1,5.62543181000885,"Hypermethylated"
"ENSG00000086758","HUWE1","DOWN",3,1.7002770829809,"Hypermethylated"
"ENSG00000086848","ALG9","DOWN",2,1.25901177720015,"Hypermethylated"
"ENSG00000087076","HSD17B14","UP",3,5.70423798275232,"Hypermethylated"
"ENSG00000087085","ACHE","UP",1,5.52799070756349,"Hypermethylated"
"ENSG00000087088","BAX","UP",1,3.12965193428642,"Hypermethylated"
"ENSG00000087095","NLK","UP",4,0.282652208954753,"Hypermethylated"
"ENSG00000087157","PGS1","UP",9,4.42774768080893,"Hypermethylated"
"ENSG00000087206","UIMC1","DOWN",3,4.14501684174795,"Hypermethylated"
"ENSG00000087266","SH3BP2","DOWN",1,2.44181552732444,"Hypermethylated"
"ENSG00000087269","NOP14","UP",5,4.81608869510029,"Hypermethylated"
"ENSG00000087301","TXNDC16","UP",1,5.62543181000885,"Hypermethylated"
"ENSG00000087460","GNAS","UP",2,2.36560439952597,"Hypermethylated"
"ENSG00000087470","DNM1L","UP",2,5.47575816548137,"Hypermethylated"
"ENSG00000087842","PIR","DOWN",1,5.62547017957618,"Hypermethylated"
"ENSG00000087884","AAMDC","UP",1,5.52797152180383,"Hypermethylated"
"ENSG00000088035","ALG6","UP",1,5.71670491122433,"Hypermethylated"
"ENSG00000088179","PTPN4","DOWN",3,0.377460801662243,"Hypermethylated"
"ENSG00000088305","DNMT3B","DOWN",2,4.06379991298689,"Hypermethylated"
"ENSG00000088325","TPX2","DOWN",2,1.35681482180436,"Hypermethylated"
"ENSG00000088340","FER1L4","DOWN",3,5.70211567487557,"Hypermethylated"
"ENSG00000088538","DOCK3","DOWN",3,0.745736497529967,"Hypermethylated"
"ENSG00000088726","TMEM40","UP",1,5.52797152180383,"Hypermethylated"
"ENSG00000088854","DNAAF9","DOWN",2,5.75107808643375,"Hypermethylated"
"ENSG00000088888","MAVS","DOWN",1,3.59580553251367,"Hypermethylated"
"ENSG00000088970","KIZ","DOWN",2,0.952613057337845,"Hypermethylated"
"ENSG00000089041","P2RX7","DOWN",1,5.62547017957618,"Hypermethylated"
"ENSG00000089057","SLC23A2","UP",12,4.38455219944829,"Hypermethylated"
"ENSG00000089063","TMEM230","UP",2,5.83101885432296,"Hypermethylated"
"ENSG00000089159","PXN","DOWN",2,5.576740036577,"Hypermethylated"
"ENSG00000089163","SIRT4","UP",1,3.52080668124328,"Hypermethylated"
"ENSG00000089597","GANAB","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000089685","BIRC5","DOWN",1,5.62543181000885,"Hypermethylated"
"ENSG00000089847","ANKRD24","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000089902","RCOR1","DOWN",3,5.86483534177692,"Hypermethylated"
"ENSG00000090006","LTBP4","DOWN",3,5.42459156764642,"Hypermethylated"
"ENSG00000090054","SPTLC1","UP",3,4.54514994046963,"Hypermethylated"
"ENSG00000090266","NDUFB2","DOWN",2,4.06588295968319,"Hypermethylated"
"ENSG00000090372","STRN4","UP",1,5.82068420675301,"Hypermethylated"
"ENSG00000090432","MUL1","UP",3,5.5888559814178,"Hypermethylated"
"ENSG00000090447","TFAP4","DOWN",1,5.52799070756349,"Hypermethylated"
"ENSG00000090470","PDCD7","UP",2,1.64422533390096,"Hypermethylated"
"ENSG00000090487","SPG21","UP",2,5.70578563595673,"Hypermethylated"
"ENSG00000090530","P3H2","DOWN",2,2.3602132791454,"Hypermethylated"
"ENSG00000090615","GOLGA3","UP",6,4.9101512899172,"Hypermethylated"
"ENSG00000090661","CERS4","UP",3,5.97282230755424,"Hypermethylated"
"ENSG00000090674","MCOLN1","UP",2,5.66529640250442,"Hypermethylated"
"ENSG00000090686","USP48","DOWN",2,5.47573897959438,"Hypermethylated"
"ENSG00000090857","PDPR","DOWN",6,3.35075115478957,"Hypermethylated"
"ENSG00000090924","PLEKHG2","DOWN",2,4.92288987541997,"Hypermethylated"
"ENSG00000090989","EXOC1","UP",1,6.60384753884172,"Hypermethylated"
"ENSG00000091127","PUS7","DOWN",5,4.66092667912546,"Hypermethylated"
"ENSG00000091136","LAMB1","UP",3,4.89151257696494,"Hypermethylated"
"ENSG00000091137","SLC26A4","UP",1,5.80256372923548,"Hypermethylated"
"ENSG00000091140","DLD","DOWN",1,3.52080660987585,"Hypermethylated"
"ENSG00000091428","RAPGEF4","DOWN",1,-1.74378303438635,"Hypomethylated"
"ENSG00000091436","MAP3K20","UP",2,4.85877945508182,"Hypermethylated"
"ENSG00000091490","SEL1L3","UP",3,1.73515303977859,"Hypermethylated"
"ENSG00000091542","ALKBH5","DOWN",1,5.80256372923548,"Hypermethylated"
"ENSG00000091583","APOH","UP",1,2.38158651325912,"Hypermethylated"
"ENSG00000091592","NLRP1","UP",4,4.93308043944164,"Hypermethylated"
"ENSG00000091622","PITPNM3","DOWN",4,5.08432833556506,"Hypermethylated"
"ENSG00000091651","ORC6","UP",1,3.31257276996096,"Hypermethylated"
"ENSG00000091656","ZFHX4","DOWN",3,0.986657949791917,"Hypermethylated"
"ENSG00000091986","CCDC80","DOWN",2,1.20209308963358,"Hypermethylated"
"ENSG00000092036","HAUS4","DOWN",2,5.47571979234922,"Hypermethylated"
"ENSG00000092421","SEMA6A","UP",2,4.66173554745184,"Hypermethylated"
"ENSG00000092445","TYRO3","DOWN",2,5.527787487173,"Hypermethylated"
"ENSG00000092470","WDR76","DOWN",7,4.98474010044436,"Hypermethylated"
"ENSG00000092531","SNAP23","UP",4,5.00795134899588,"Hypermethylated"
"ENSG00000092607","TBX15","UP",14,2.90011221582125,"Hypermethylated"
"ENSG00000092621","PHGDH","DOWN",5,3.33997029293051,"Hypermethylated"
"ENSG00000092758","COL9A3","UP",5,4.29697012328105,"Hypermethylated"
"ENSG00000092871","RFFL","UP",2,4.76663259159998,"Hypermethylated"
"ENSG00000092931","MFSD11","UP",3,5.5884215857685,"Hypermethylated"
"ENSG00000092969","TGFB2","DOWN",1,2.76472341927262,"Hypermethylated"
"ENSG00000092978","GPATCH2","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000093009","CDC45","DOWN",1,5.71674327807608,"Hypermethylated"
"ENSG00000094804","CDC6","DOWN",1,3.64476797248648,"Hypermethylated"
"ENSG00000094975","SUCO","UP",1,-2.37358827076088,"Hypomethylated"
"ENSG00000095203","EPB41L4B","UP",1,5.52800989357782,"Hypermethylated"
"ENSG00000095397","WHRN","UP",1,5.8836189262807,"Hypermethylated"
"ENSG00000095485","CWF19L1","DOWN",1,3.3853868274543,"Hypermethylated"
"ENSG00000095637","SORBS1","DOWN",4,5.11179316020852,"Hypermethylated"
"ENSG00000095951","HIVEP1","DOWN",2,5.96158507311568,"Hypermethylated"
"ENSG00000096060","FKBP5","UP",5,3.4862151140106,"Hypermethylated"
"ENSG00000096070","BRPF3","UP",2,5.84306255582218,"Hypermethylated"
"ENSG00000096696","DSP","UP",2,5.52445953001062,"Hypermethylated"
"ENSG00000096968","JAK2","UP",3,5.88992587256743,"Hypermethylated"
"ENSG00000096996","IL12RB1","UP",1,6.20002921848789,"Hypermethylated"
"ENSG00000099139","PCSK5","UP",2,5.52446912123539,"Hypermethylated"
"ENSG00000099204","ABLIM1","DOWN",3,1.85106040906841,"Hypermethylated"
"ENSG00000099219","ERMP1","UP",3,2.86424664520129,"Hypermethylated"
"ENSG00000099260","PALMD","UP",1,-1.93623977118117,"Hypomethylated"
"ENSG00000099284","MACROH2A2","DOWN",5,6.04319295352505,"Hypermethylated"
"ENSG00000099308","MAST3","UP",9,5.28313055421837,"Hypermethylated"
"ENSG00000099338","CATSPERG","UP",4,5.77096546699603,"Hypermethylated"
"ENSG00000099622","CIRBP","DOWN",4,3.18832096046021,"Hypermethylated"
"ENSG00000099783","HNRNPM","DOWN",5,5.17695308426971,"Hypermethylated"
"ENSG00000099797","TECR","DOWN",2,4.48763963543409,"Hypermethylated"
"ENSG00000099821","POLRMT","DOWN",3,3.33854058834779,"Hypermethylated"
"ENSG00000099840","IZUMO4","UP",2,5.4234776564535,"Hypermethylated"
"ENSG00000099864","PALM","UP",1,5.62545099466521,"Hypermethylated"
"ENSG00000099875","MKNK2","DOWN",1,5.52797152180383,"Hypermethylated"
"ENSG00000099910","KLHL22","DOWN",2,5.57010567430462,"Hypermethylated"
"ENSG00000099917","MED15","DOWN",3,2.540521234919,"Hypermethylated"
"ENSG00000099968","BCL2L13","UP",1,5.52799070756349,"Hypermethylated"
"ENSG00000099999","RNF215","UP",1,5.52814146793174,"Hypermethylated"
"ENSG00000100003","SEC14L2","DOWN",1,5.52814146793174,"Hypermethylated"
"ENSG00000100023","PPIL2","UP",1,5.92860292066915,"Hypermethylated"
"ENSG00000100028","SNRPD3","DOWN",1,5.42348725001239,"Hypermethylated"
"ENSG00000100034","PPM1F","DOWN",2,5.57302327802986,"Hypermethylated"
"ENSG00000100065","CARD10","DOWN",2,5.71483629406559,"Hypermethylated"
"ENSG00000100106","TRIOBP","DOWN",4,4.9816362577382,"Hypermethylated"
"ENSG00000100124","ANKRD54","UP",3,5.78523274434731,"Hypermethylated"
"ENSG00000100139","MICALL1","DOWN",1,5.62543181000885,"Hypermethylated"
"ENSG00000100147","CCDC134","DOWN",2,5.62815284295048,"Hypermethylated"
"ENSG00000100154","TTC28","DOWN",3,-1.87265900800922,"Hypomethylated"
"ENSG00000100201","DDX17","DOWN",1,5.71672409452293,"Hypermethylated"
"ENSG00000100206","DMC1","UP",1,6.29344397485757,"Hypermethylated"
"ENSG00000100221","JOSD1","UP",1,5.62543181000885,"Hypermethylated"
"ENSG00000100228","RAB36","DOWN",3,4.87047917459906,"Hypermethylated"
"ENSG00000100242","SUN2","DOWN",3,5.70017916218357,"Hypermethylated"
"ENSG00000100246","DNAL4","UP",2,5.83851552458289,"Hypermethylated"
"ENSG00000100266","PACSIN2","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000100271","TTLL1","UP",1,5.64634084884362,"Hypermethylated"
"ENSG00000100284","TOM1","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000100292","HMOX1","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000100302","RASD2","UP",2,5.475804708714,"Hypermethylated"
"ENSG00000100321","SYNGR1","UP",1,5.52797152180383,"Hypermethylated"
"ENSG00000100324","TAB1","UP",1,5.62545099466521,"Hypermethylated"
"ENSG00000100345","MYH9","DOWN",2,4.49136385921753,"Hypermethylated"
"ENSG00000100346","CACNA1I","UP",2,5.62234780939391,"Hypermethylated"
"ENSG00000100354","TNRC6B","UP",1,5.64634080783842,"Hypermethylated"
"ENSG00000100360","IFT27","UP",1,5.6254126256071,"Hypermethylated"
"ENSG00000100364","KIAA0930","DOWN",2,5.8836523505472,"Hypermethylated"
"ENSG00000100379","KCTD17","UP",1,5.63072843565913,"Hypermethylated"
"ENSG00000100403","ZC3H7B","DOWN",6,5.59539406853785,"Hypermethylated"
"ENSG00000100412","ACO2","UP",1,5.52799070756349,"Hypermethylated"
"ENSG00000100422","CERK","DOWN",3,5.04166548279779,"Hypermethylated"
"ENSG00000100427","MLC1","DOWN",1,3.03530744560544,"Hypermethylated"
"ENSG00000100478","AP4S1","UP",3,5.49477293902985,"Hypermethylated"
"ENSG00000100504","PYGL","DOWN",1,3.38509915387324,"Hypermethylated"
"ENSG00000100505","TRIM9","DOWN",1,6.12836653319784,"Hypermethylated"
"ENSG00000100600","LGMN","UP",1,3.38538655328875,"Hypermethylated"
"ENSG00000100629","CEP128","DOWN",1,-3.92580865319452,"Hypomethylated"
"ENSG00000100815","TRIP11","DOWN",1,5.42350643738492,"Hypermethylated"
"ENSG00000100852","ARHGAP5","DOWN",2,1.14651301820204,"Hypermethylated"
"ENSG00000100865","CINP","UP",1,5.8025445472944,"Hypermethylated"
"ENSG00000100890","PRORP","UP",1,5.62547017957618,"Hypermethylated"
"ENSG00000100979","PLTP","UP",1,5.71670491122433,"Hypermethylated"
"ENSG00000100994","PYGB","UP",6,5.53869680905605,"Hypermethylated"
"ENSG00000100997","ABHD12","UP",2,5.72243408840444,"Hypermethylated"
"ENSG00000101000","PROCR","UP",2,3.54628187989247,"Hypermethylated"
"ENSG00000101003","GINS1","DOWN",4,5.2258517440606,"Hypermethylated"
"ENSG00000101004","NINL","UP",4,4.21285319715018,"Hypermethylated"
"ENSG00000101040","ZMYND8","UP",6,4.38734935506318,"Hypermethylated"
"ENSG00000101057","MYBL2","DOWN",1,5.71676246188377,"Hypermethylated"
"ENSG00000101079","NDRG3","UP",1,3.38571855498299,"Hypermethylated"
"ENSG00000101096","NFATC2","UP",7,4.77058256976377,"Hypermethylated"
"ENSG00000101104","PABPC1L","UP",1,5.4234680628946,"Hypermethylated"
"ENSG00000101134","DOK5","DOWN",2,4.01645986083287,"Hypermethylated"
"ENSG00000101144","BMP7","UP",3,4.23342814897479,"Hypermethylated"
"ENSG00000101146","RAE1","UP",2,2.41897653250864,"Hypermethylated"
"ENSG00000101150","TPD52L2","DOWN",18,4.42593907484907,"Hypermethylated"
"ENSG00000101152","DNAJC5","DOWN",16,4.32906188466442,"Hypermethylated"
"ENSG00000101162","TUBB1","UP",1,6.78906144976396,"Hypermethylated"
"ENSG00000101187","SLCO4A1","DOWN",6,4.6551817762333,"Hypermethylated"
"ENSG00000101188","NTSR1","UP",1,5.4234680628946,"Hypermethylated"
"ENSG00000101190","TCFL5","UP",3,5.04434872766486,"Hypermethylated"
"ENSG00000101210","EEF1A2","DOWN",1,5.62547017957618,"Hypermethylated"
"ENSG00000101216","GMEB2","UP",9,4.94870882943466,"Hypermethylated"
"ENSG00000101236","RNF24","DOWN",4,3.90997542281865,"Hypermethylated"
"ENSG00000101246","ARFRP1","DOWN",1,3.45176703864751,"Hypermethylated"
"ENSG00000101298","SNPH","DOWN",1,5.42348725001239,"Hypermethylated"
"ENSG00000101337","TM9SF4","UP",1,3.52185652594779,"Hypermethylated"
"ENSG00000101346","POFUT1","UP",1,2.62957247677258,"Hypermethylated"
"ENSG00000101347","SAMHD1","DOWN",3,5.56046468024469,"Hypermethylated"
"ENSG00000101350","KIF3B","UP",4,3.69585319997446,"Hypermethylated"
"ENSG00000101384","JAG1","UP",1,3.66097850798216,"Hypermethylated"
"ENSG00000101400","SNTA1","DOWN",1,5.52056934155272,"Hypermethylated"
"ENSG00000101444","AHCY","DOWN",3,5.42568940256116,"Hypermethylated"
"ENSG00000101464","PIGU","UP",9,2.00721583959745,"Hypermethylated"
"ENSG00000101474","APMAP","UP",2,5.52807760792152,"Hypermethylated"
"ENSG00000101493","ZNF516","UP",3,4.20119550549452,"Hypermethylated"
"ENSG00000101557","USP14","DOWN",2,4.65056392690751,"Hypermethylated"
"ENSG00000101577","LPIN2","DOWN",6,4.94417296824622,"Hypermethylated"
"ENSG00000101596","SMCHD1","DOWN",2,0.893400757126285,"Hypermethylated"
"ENSG00000101665","SMAD7","UP",2,5.87731639311646,"Hypermethylated"
"ENSG00000101680","LAMA1","UP",2,4.693315210168,"Hypermethylated"
